Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1783933937,2026-07-13T09:12:17Z,FGSRR,"43.587894,1.499552",0,4,184
1783933945,2026-07-13T09:12:25Z,FGSRR,"43.587685,1.499682",0,8,154
1783933951,2026-07-13T09:12:31Z,FGSRR,"43.587467,1.499825",0,10,154
1783933957,2026-07-13T09:12:37Z,FGSRR,"43.587173,1.499993",0,12,154
1783933966,2026-07-13T09:12:46Z,FGSRR,"43.586685,1.50032",0,13,154
1783933982,2026-07-13T09:13:02Z,FGSRR,"43.585812,1.500876",0,0,154
1783934006,2026-07-13T09:13:26Z,FGSRR,"43.584473,1.50171",0,0,154
1783934020,2026-07-13T09:13:40Z,FGSRR,"43.583813,1.502119",0,0,154
1783934156,2026-07-13T09:15:56Z,FGSRR,"43.583611,1.501901",0,0,154
1783934377,2026-07-13T09:19:37Z,FGSRR,"43.583439,1.501374",0,5,154
1783934421,2026-07-13T09:20:21Z,FGSRR,"43.583839,1.501087",0,20,334
1783934437,2026-07-13T09:20:37Z,FGSRR,"43.587093,1.499045",400,26,334
1783934449,2026-07-13T09:20:49Z,FGSRR,"43.590958,1.49656",600,72,336
1783934458,2026-07-13T09:20:58Z,FGSRR,"43.59333,1.495187",600,77,338
1783934464,2026-07-13T09:21:04Z,FGSRR,"43.595753,1.493944",700,77,338
1783934472,2026-07-13T09:21:12Z,FGSRR,"43.598465,1.492352",800,76,336
1783934475,2026-07-13T09:21:15Z,FGSRR,"43.599152,1.491917",800,76,335
1783934477,2026-07-13T09:21:17Z,FGSRR,"43.5998,1.491459",900,75,333
1783934479,2026-07-13T09:21:19Z,FGSRR,"43.600571,1.490947",900,75,333
1783934481,2026-07-13T09:21:21Z,FGSRR,"43.601151,1.490544",900,73,334
1783934483,2026-07-13T09:21:23Z,FGSRR,"43.601807,1.490117",1000,72,333
1783934486,2026-07-13T09:21:26Z,FGSRR,"43.602596,1.489563",1000,72,333
1783934488,2026-07-13T09:21:28Z,FGSRR,"43.603409,1.489031",1000,72,333
1783934490,2026-07-13T09:21:30Z,FGSRR,"43.603867,1.488711",1000,73,334
1783934492,2026-07-13T09:21:32Z,FGSRR,"43.604691,1.48819",1100,75,334
1783934494,2026-07-13T09:21:34Z,FGSRR,"43.605286,1.487817",1100,77,339
1783934497,2026-07-13T09:21:37Z,FGSRR,"43.605972,1.487562",1100,79,346
1783934499,2026-07-13T09:21:39Z,FGSRR,"43.606926,1.48734",1100,81,350
1783934501,2026-07-13T09:21:41Z,FGSRR,"43.60767,1.487143",1100,84,349
1783934503,2026-07-13T09:21:43Z,FGSRR,"43.608215,1.486987",1100,87,350
1783934505,2026-07-13T09:21:45Z,FGSRR,"43.609177,1.486731",1100,88,350
1783934507,2026-07-13T09:21:47Z,FGSRR,"43.610043,1.486555",1100,88,348
1783934509,2026-07-13T09:21:49Z,FGSRR,"43.611099,1.486284",1200,89,349
1783934512,2026-07-13T09:21:52Z,FGSRR,"43.611858,1.486097",1200,90,349
1783934514,2026-07-13T09:21:54Z,FGSRR,"43.612793,1.485837",1200,91,349
1783934516,2026-07-13T09:21:56Z,FGSRR,"43.613861,1.485574",1200,91,349
1783934518,2026-07-13T09:21:58Z,FGSRR,"43.6147,1.485378",1200,92,350
1783934520,2026-07-13T09:22:00Z,FGSRR,"43.615723,1.485116",1300,92,350
1783934523,2026-07-13T09:22:03Z,FGSRR,"43.616562,1.484985",1300,91,351
1783934525,2026-07-13T09:22:05Z,FGSRR,"43.617538,1.484724",1300,92,351
1783934527,2026-07-13T09:22:07Z,FGSRR,"43.618332,1.48456",1300,92,350
1783934529,2026-07-13T09:22:09Z,FGSRR,"43.619339,1.484304",1400,92,350
1783934532,2026-07-13T09:22:12Z,FGSRR,"43.620163,1.484112",1400,93,350
