Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1783411086,2026-07-07T07:58:06Z,FGSRR,"43.58778,1.500582",0,0,180
1783411113,2026-07-07T07:58:33Z,FGSRR,"43.587833,1.500352",0,3,180
1783411140,2026-07-07T07:59:00Z,FGSRR,"43.588024,1.499781",0,0,180
1783411148,2026-07-07T07:59:08Z,FGSRR,"43.587971,1.49957",0,0,180
1783411171,2026-07-07T07:59:31Z,FGSRR,"43.5886,1.499091",0,0,334
1783411206,2026-07-07T08:00:06Z,FGSRR,"43.58984,1.498326",0,0,334
1783411223,2026-07-07T08:00:23Z,FGSRR,"43.590481,1.497917",0,9,334
1783411230,2026-07-07T08:00:30Z,FGSRR,"43.590782,1.497721",0,10,334
1783411242,2026-07-07T08:00:42Z,FGSRR,"43.591221,1.497446",0,8,334
1783411660,2026-07-07T08:07:40Z,FGSRR,"43.584488,1.50068",400,82,155
1783411669,2026-07-07T08:07:49Z,FGSRR,"43.581436,1.502572",600,76,155
1783411676,2026-07-07T08:07:56Z,FGSRR,"43.579227,1.504015",700,76,155
1783411684,2026-07-07T08:08:04Z,FGSRR,"43.576294,1.505846",800,80,155
1783411689,2026-07-07T08:08:09Z,FGSRR,"43.574757,1.506893",900,87,152
1783411691,2026-07-07T08:08:11Z,FGSRR,"43.574066,1.507362",900,90,153
1783411694,2026-07-07T08:08:14Z,FGSRR,"43.572876,1.508193",900,91,149
1783411696,2026-07-07T08:08:16Z,FGSRR,"43.572052,1.508959",1000,90,146
1783411699,2026-07-07T08:08:19Z,FGSRR,"43.571404,1.509508",1000,90,144
1783411701,2026-07-07T08:08:21Z,FGSRR,"43.570755,1.510228",1000,90,140
1783411703,2026-07-07T08:08:23Z,FGSRR,"43.569901,1.511195",1100,90,139
1783411705,2026-07-07T08:08:25Z,FGSRR,"43.569496,1.511732",1100,87,135
1783411707,2026-07-07T08:08:27Z,FGSRR,"43.568565,1.51304",1200,86,132
1783411709,2026-07-07T08:08:29Z,FGSRR,"43.568115,1.51375",1200,86,131
1783411712,2026-07-07T08:08:32Z,FGSRR,"43.567657,1.514644",1300,83,125
1783411714,2026-07-07T08:08:34Z,FGSRR,"43.567215,1.51559",1300,79,117
1783411716,2026-07-07T08:08:36Z,FGSRR,"43.566841,1.516702",1400,77,114
1783411718,2026-07-07T08:08:38Z,FGSRR,"43.56665,1.51771",1500,74,103
1783411721,2026-07-07T08:08:41Z,FGSRR,"43.566605,1.51886",1500,74,90
1783411723,2026-07-07T08:08:43Z,FGSRR,"43.56665,1.519626",1600,75,80
1783411725,2026-07-07T08:08:45Z,FGSRR,"43.566788,1.520776",1600,77,75
1783411727,2026-07-07T08:08:47Z,FGSRR,"43.567074,1.521999",1600,80,71
1783411729,2026-07-07T08:08:49Z,FGSRR,"43.567291,1.522884",1700,82,67
1783411731,2026-07-07T08:08:51Z,FGSRR,"43.567612,1.523842",1700,85,62
1783411733,2026-07-07T08:08:53Z,FGSRR,"43.568054,1.524942",1700,88,60
1783411736,2026-07-07T08:08:56Z,FGSRR,"43.568707,1.526315",1700,93,56
1783411738,2026-07-07T08:08:58Z,FGSRR,"43.569031,1.526972",1700,97,55
1783411740,2026-07-07T08:09:00Z,FGSRR,"43.569729,1.528342",1700,100,53
1783411742,2026-07-07T08:09:02Z,FGSRR,"43.570427,1.529519",1800,101,50
1783411744,2026-07-07T08:09:04Z,FGSRR,"43.570999,1.530421",1800,103,50
1783411746,2026-07-07T08:09:06Z,FGSRR,"43.571686,1.531635",1800,101,50
1783411748,2026-07-07T08:09:08Z,FGSRR,"43.572281,1.532657",1900,101,52
1783411751,2026-07-07T08:09:11Z,FGSRR,"43.572876,1.533679",1900,101,52
1783411753,2026-07-07T08:09:13Z,FGSRR,"43.573502,1.534816",1900,101,51
1783411755,2026-07-07T08:09:15Z,FGSRR,"43.5742,1.536059",1900,104,50
1783411758,2026-07-07T08:09:18Z,FGSRR,"43.575081,1.537497",1900,105,49
1783411760,2026-07-07T08:09:20Z,FGSRR,"43.575897,1.538852",1900,105,49
1783411763,2026-07-07T08:09:23Z,FGSRR,"43.576572,1.539982",1900,107,49
1783411765,2026-07-07T08:09:25Z,FGSRR,"43.577179,1.540896",1900,106,51
1783411767,2026-07-07T08:09:27Z,FGSRR,"43.577969,1.542271",1900,107,49
1783411769,2026-07-07T08:09:29Z,FGSRR,"43.578621,1.543383",1900,108,49
1783411771,2026-07-07T08:09:31Z,FGSRR,"43.57933,1.544537",1900,109,50
1783411774,2026-07-07T08:09:34Z,FGSRR,"43.580204,1.545868",1900,110,47
1783411776,2026-07-07T08:09:36Z,FGSRR,"43.581039,1.54711",1900,111,46
1783411778,2026-07-07T08:09:38Z,FGSRR,"43.581711,1.54805",1900,111,45
1783411781,2026-07-07T08:09:41Z,FGSRR,"43.582443,1.549008",1900,111,44
1783411783,2026-07-07T08:09:43Z,FGSRR,"43.583603,1.550446",1900,110,42
1783411786,2026-07-07T08:09:46Z,FGSRR,"43.584534,1.551557",2000,110,39
1783411788,2026-07-07T08:09:48Z,FGSRR,"43.585323,1.552473",2000,111,37
1783411790,2026-07-07T08:09:50Z,FGSRR,"43.58638,1.553607",2000,112,34
1783411792,2026-07-07T08:09:52Z,FGSRR,"43.587372,1.554435",2000,114,28
1783411795,2026-07-07T08:09:55Z,FGSRR,"43.588715,1.55514",2000,120,13
1783411797,2026-07-07T08:09:57Z,FGSRR,"43.589931,1.555416",2000,125,4
1783411799,2026-07-07T08:09:59Z,FGSRR,"43.591095,1.55535",1900,131,352
1783411802,2026-07-07T08:10:02Z,FGSRR,"43.592697,1.554885",1900,135,342
1783411804,2026-07-07T08:10:04Z,FGSRR,"43.593842,1.554182",1900,139,332
1783411806,2026-07-07T08:10:06Z,FGSRR,"43.595169,1.553032",1900,139,324
1783411808,2026-07-07T08:10:08Z,FGSRR,"43.59631,1.551884",1900,140,323
1783411810,2026-07-07T08:10:10Z,FGSRR,"43.597229,1.550925",1900,139,322
1783411813,2026-07-07T08:10:13Z,FGSRR,"43.598591,1.54953",1900,138,324
1783411815,2026-07-07T08:10:15Z,FGSRR,"43.599617,1.548549",1900,136,325
1783411817,2026-07-07T08:10:17Z,FGSRR,"43.600872,1.547372",1900,134,325
1783411819,2026-07-07T08:10:19Z,FGSRR,"43.60199,1.546326",1900,132,325
1783411822,2026-07-07T08:10:22Z,FGSRR,"43.60318,1.545176",1900,131,325
1783411824,2026-07-07T08:10:24Z,FGSRR,"43.604187,1.544218",1900,131,324
1783411826,2026-07-07T08:10:26Z,FGSRR,"43.605331,1.543004",1900,129,322
1783411828,2026-07-07T08:10:28Z,FGSRR,"43.606293,1.542046",1900,127,322
1783411830,2026-07-07T08:10:30Z,FGSRR,"43.607254,1.541088",1900,126,322
1783411832,2026-07-07T08:10:32Z,FGSRR,"43.608353,1.539874",1900,125,323
1783411834,2026-07-07T08:10:34Z,FGSRR,"43.609158,1.539001",1900,124,322
1783411836,2026-07-07T08:10:36Z,FGSRR,"43.610275,1.53789",1900,124,322
1783411839,2026-07-07T08:10:39Z,FGSRR,"43.61116,1.536909",1900,124,322
1783411841,2026-07-07T08:10:41Z,FGSRR,"43.612324,1.535863",1900,124,328
1783411843,2026-07-07T08:10:43Z,FGSRR,"43.613434,1.53502",1900,124,333
1783411845,2026-07-07T08:10:45Z,FGSRR,"43.614418,1.534489",1900,123,342
