Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1774802605,2026-03-29T16:43:25Z,FGSRR,"43.587765,1.500512",0,1,114
1774802762,2026-03-29T16:46:02Z,FGSRR,"43.587433,1.500528",0,6,114
1774802775,2026-03-29T16:46:15Z,FGSRR,"43.587204,1.500225",0,6,157
1774802783,2026-03-29T16:46:23Z,FGSRR,"43.586975,1.500145",0,7,157
1774802796,2026-03-29T16:46:36Z,FGSRR,"43.586464,1.500468",0,11,154
1774802807,2026-03-29T16:46:47Z,FGSRR,"43.585979,1.500768",0,9,157
1774802825,2026-03-29T16:47:05Z,FGSRR,"43.585125,1.501301",0,0,154
1774802832,2026-03-29T16:47:12Z,FGSRR,"43.584801,1.501502",0,0,154
1774802841,2026-03-29T16:47:21Z,FGSRR,"43.584354,1.50179",0,10,157
1774802847,2026-03-29T16:47:27Z,FGSRR,"43.584137,1.501933",0,8,151
1774802862,2026-03-29T16:47:42Z,FGSRR,"43.583729,1.502119",0,5,151
1774803053,2026-03-29T16:50:53Z,FGSRR,"43.583485,1.50155",0,4,151
1774803059,2026-03-29T16:50:59Z,FGSRR,"43.58345,1.501416",0,0,151
1774803078,2026-03-29T16:51:18Z,FGSRR,"43.583786,1.501105",0,22,334
1774803084,2026-03-29T16:51:24Z,FGSRR,"43.584721,1.500544",0,46,334
1774803094,2026-03-29T16:51:34Z,FGSRR,"43.587341,1.498867",0,72,337
1774803106,2026-03-29T16:51:46Z,FGSRR,"43.590958,1.496504",200,72,334
1774803109,2026-03-29T16:51:49Z,FGSRR,"43.591747,1.496037",300,68,335
1774803111,2026-03-29T16:51:51Z,FGSRR,"43.592468,1.49561",300,65,335
1774803113,2026-03-29T16:51:53Z,FGSRR,"43.593155,1.495163",400,65,335
1774803115,2026-03-29T16:51:55Z,FGSRR,"43.59375,1.494795",400,65,335
1774803118,2026-03-29T16:51:58Z,FGSRR,"43.594448,1.494402",500,67,337
1774803120,2026-03-29T16:52:00Z,FGSRR,"43.595005,1.494075",500,68,336
1774803122,2026-03-29T16:52:02Z,FGSRR,"43.595627,1.493693",600,68,336
1774803124,2026-03-29T16:52:04Z,FGSRR,"43.596359,1.493183",600,70,333
1774803127,2026-03-29T16:52:07Z,FGSRR,"43.596962,1.492767",600,69,331
1774803129,2026-03-29T16:52:09Z,FGSRR,"43.59766,1.492244",700,69,327
1774803131,2026-03-29T16:52:11Z,FGSRR,"43.598328,1.49165",700,69,326
1774803133,2026-03-29T16:52:13Z,FGSRR,"43.598923,1.491139",700,71,329
1774803136,2026-03-29T16:52:16Z,FGSRR,"43.599518,1.490755",800,73,336
1774803138,2026-03-29T16:52:18Z,FGSRR,"43.60022,1.490413",800,75,342
1774803140,2026-03-29T16:52:20Z,FGSRR,"43.601059,1.490021",800,77,344
1774803142,2026-03-29T16:52:22Z,FGSRR,"43.601669,1.489797",900,79,346
1774803144,2026-03-29T16:52:24Z,FGSRR,"43.602402,1.489606",900,80,347
1774803147,2026-03-29T16:52:27Z,FGSRR,"43.603271,1.489286",900,80,347
1774803149,2026-03-29T16:52:29Z,FGSRR,"43.604225,1.48904",1000,80,347
1774803151,2026-03-29T16:52:31Z,FGSRR,"43.604923,1.488778",1000,80,347
1774803153,2026-03-29T16:52:33Z,FGSRR,"43.605667,1.488582",1000,79,346
1774803156,2026-03-29T16:52:36Z,FGSRR,"43.606506,1.488255",1100,79,346
1774803158,2026-03-29T16:52:38Z,FGSRR,"43.607437,1.487945",1100,79,344
1774803160,2026-03-29T16:52:40Z,FGSRR,"43.60817,1.487625",1100,80,344
1774803162,2026-03-29T16:52:42Z,FGSRR,"43.608856,1.48737",1200,79,343
1774803164,2026-03-29T16:52:44Z,FGSRR,"43.609623,1.487013",1200,78,342
1774803167,2026-03-29T16:52:47Z,FGSRR,"43.610504,1.486603",1200,77,342
1774803169,2026-03-29T16:52:49Z,FGSRR,"43.611191,1.486284",1300,78,339
1774803171,2026-03-29T16:52:51Z,FGSRR,"43.612152,1.485773",1300,79,338
1774803174,2026-03-29T16:52:54Z,FGSRR,"43.612885,1.485454",1300,80,338
1774803176,2026-03-29T16:52:56Z,FGSRR,"43.613571,1.48507",1300,81,340
1774803178,2026-03-29T16:52:58Z,FGSRR,"43.614441,1.484687",1400,83,343
1774803180,2026-03-29T16:53:00Z,FGSRR,"43.615116,1.484462",1400,84,347
1774803182,2026-03-29T16:53:02Z,FGSRR,"43.615997,1.484176",1400,84,347
1774803184,2026-03-29T16:53:04Z,FGSRR,"43.616913,1.483921",1400,87,346
1774803186,2026-03-29T16:53:06Z,FGSRR,"43.617771,1.483678",1400,88,348
1774803189,2026-03-29T16:53:09Z,FGSRR,"43.61861,1.483416",1500,89,349
1774803191,2026-03-29T16:53:11Z,FGSRR,"43.619587,1.483154",1500,90,349
1774803193,2026-03-29T16:53:13Z,FGSRR,"43.620426,1.482958",1500,90,351
1774803195,2026-03-29T16:53:15Z,FGSRR,"43.621075,1.482827",1500,90,351
1774803197,2026-03-29T16:53:17Z,FGSRR,"43.621948,1.482643",1600,89,354
1774803199,2026-03-29T16:53:19Z,FGSRR,"43.622772,1.482579",1600,90,358
1774803201,2026-03-29T16:53:21Z,FGSRR,"43.623779,1.482579",1700,90,1
1774803204,2026-03-29T16:53:24Z,FGSRR,"43.624893,1.482566",1700,91,1
1774803206,2026-03-29T16:53:26Z,FGSRR,"43.625732,1.482631",1700,93,1
1774803208,2026-03-29T16:53:28Z,FGSRR,"43.626801,1.482631",1700,97,1
1774803210,2026-03-29T16:53:30Z,FGSRR,"43.627918,1.482631",1700,100,1
1774803213,2026-03-29T16:53:33Z,FGSRR,"43.628849,1.482631",1700,103,1
1774803215,2026-03-29T16:53:35Z,FGSRR,"43.629913,1.482643",1700,105,1
1774803217,2026-03-29T16:53:37Z,FGSRR,"43.631104,1.482643",1700,105,1
1774803219,2026-03-29T16:53:39Z,FGSRR,"43.632065,1.482643",1700,105,1
1774803221,2026-03-29T16:53:41Z,FGSRR,"43.633026,1.482643",1700,103,2
1774803223,2026-03-29T16:53:43Z,FGSRR,"43.634171,1.482771",1800,103,7
1774803226,2026-03-29T16:53:46Z,FGSRR,"43.635315,1.48309",1800,105,14
1774803228,2026-03-29T16:53:48Z,FGSRR,"43.636047,1.483538",1800,107,24
1774803230,2026-03-29T16:53:50Z,FGSRR,"43.637043,1.484266",1800,108,32
1774803232,2026-03-29T16:53:52Z,FGSRR,"43.637974,1.485247",1800,111,40
1774803234,2026-03-29T16:53:54Z,FGSRR,"43.638767,1.486293",1800,115,48
1774803237,2026-03-29T16:53:57Z,FGSRR,"43.639557,1.487666",1800,119,54
1774803239,2026-03-29T16:53:59Z,FGSRR,"43.640259,1.489095",1800,122,57
1774803241,2026-03-29T16:54:01Z,FGSRR,"43.640808,1.4905",1700,124,60
1774803243,2026-03-29T16:54:03Z,FGSRR,"43.641495,1.492161",1700,124,62
1774803245,2026-03-29T16:54:05Z,FGSRR,"43.641998,1.493566",1700,123,65
1774803248,2026-03-29T16:54:08Z,FGSRR,"43.642536,1.495122",1800,123,66
1774803250,2026-03-29T16:54:10Z,FGSRR,"43.643097,1.496887",1800,123,66
1774803252,2026-03-29T16:54:12Z,FGSRR,"43.643513,1.498326",1800,123,67
1774803254,2026-03-29T16:54:14Z,FGSRR,"43.644012,1.499889",1800,122,66
1774803256,2026-03-29T16:54:16Z,FGSRR,"43.644562,1.501678",1800,122,68
1774803258,2026-03-29T16:54:18Z,FGSRR,"43.645004,1.50323",1800,122,68
1774803261,2026-03-29T16:54:21Z,FGSRR,"43.645424,1.504735",1800,122,68
1774803263,2026-03-29T16:54:23Z,FGSRR,"43.645844,1.506173",1800,122,68
1774803265,2026-03-29T16:54:25Z,FGSRR,"43.646259,1.507612",1800,122,68
1774803267,2026-03-29T16:54:27Z,FGSRR,"43.646725,1.509378",1800,124,69
1774803269,2026-03-29T16:54:29Z,FGSRR,"43.647308,1.511323",1800,125,67
1774803272,2026-03-29T16:54:32Z,FGSRR,"43.64772,1.512792",1800,125,67
1774803274,2026-03-29T16:54:34Z,FGSRR,"43.64827,1.51458",1800,125,67
1774803276,2026-03-29T16:54:36Z,FGSRR,"43.648727,1.516049",1800,125,66
1774803278,2026-03-29T16:54:38Z,FGSRR,"43.649231,1.517519",1800,124,65
1774803280,2026-03-29T16:54:40Z,FGSRR,"43.649689,1.518924",1800,123,66
1774803282,2026-03-29T16:54:42Z,FGSRR,"43.650173,1.52056",1800,122,65
1774803284,2026-03-29T16:54:44Z,FGSRR,"43.650696,1.522117",1900,122,64
1774803287,2026-03-29T16:54:47Z,FGSRR,"43.651199,1.523523",1900,123,63
1774803289,2026-03-29T16:54:49Z,FGSRR,"43.651703,1.524928",1900,123,63
1774803291,2026-03-29T16:54:51Z,FGSRR,"43.652405,1.526707",1800,123,61
1774803293,2026-03-29T16:54:53Z,FGSRR,"43.65292,1.528146",1800,123,61
1774803295,2026-03-29T16:54:55Z,FGSRR,"43.653568,1.529781",1900,123,61
1774803297,2026-03-29T16:54:57Z,FGSRR,"43.654129,1.531154",1900,123,59
1774803300,2026-03-29T16:55:00Z,FGSRR,"43.65477,1.532657",1900,122,57
1774803302,2026-03-29T16:55:02Z,FGSRR,"43.655571,1.534358",2000,121,56
1774803304,2026-03-29T16:55:04Z,FGSRR,"43.656326,1.535723",2000,120,52
