Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1782470406,2026-06-26T10:40:06Z,FGTPK,"45.730637,0.206998",0,70,278
1782470413,2026-06-26T10:40:13Z,FGTPK,"45.731049,0.203716",700,70,278
1782470420,2026-06-26T10:40:20Z,FGTPK,"45.731415,0.200032",800,77,278
1782470425,2026-06-26T10:40:25Z,FGTPK,"45.731644,0.197754",800,79,275
1782470427,2026-06-26T10:40:27Z,FGTPK,"45.731735,0.196481",900,78,275
1782470429,2026-06-26T10:40:29Z,FGTPK,"45.7318,0.195557",900,79,275
1782470431,2026-06-26T10:40:31Z,FGTPK,"45.731873,0.194203",1000,81,272
1782470433,2026-06-26T10:40:33Z,FGTPK,"45.731827,0.193132",1000,82,267
1782470436,2026-06-26T10:40:36Z,FGTPK,"45.731689,0.19206",1000,81,254
1782470438,2026-06-26T10:40:38Z,FGTPK,"45.731323,0.190653",1000,80,246
1782470440,2026-06-26T10:40:40Z,FGTPK,"45.730865,0.189581",1100,80,235
1782470443,2026-06-26T10:40:43Z,FGTPK,"45.730362,0.188777",1100,80,226
1782470445,2026-06-26T10:40:45Z,FGTPK,"45.72966,0.187798",1100,82,219
1782470447,2026-06-26T10:40:47Z,FGTPK,"45.728943,0.18717",1100,83,211
1782470449,2026-06-26T10:40:49Z,FGTPK,"45.72821,0.186768",1100,83,201
1782470452,2026-06-26T10:40:52Z,FGTPK,"45.727192,0.186493",1200,85,186
1782470454,2026-06-26T10:40:54Z,FGTPK,"45.726402,0.186562",1200,86,175
1782470456,2026-06-26T10:40:56Z,FGTPK,"45.725609,0.186768",1200,87,164
1782470459,2026-06-26T10:40:59Z,FGTPK,"45.724777,0.18717",1200,88,160
1782470461,2026-06-26T10:41:01Z,FGTPK,"45.723934,0.187592",1300,88,160
1782470463,2026-06-26T10:41:03Z,FGTPK,"45.723003,0.188072",1300,86,159
1782470465,2026-06-26T10:41:05Z,FGTPK,"45.72226,0.188416",1400,83,158
1782470467,2026-06-26T10:41:07Z,FGTPK,"45.721561,0.188828",1400,82,158
1782470469,2026-06-26T10:41:09Z,FGTPK,"45.720612,0.18938",1500,83,158
1782470471,2026-06-26T10:41:11Z,FGTPK,"45.719879,0.189782",1500,84,157
1782470474,2026-06-26T10:41:14Z,FGTPK,"45.719147,0.190251",1500,86,156
1782470476,2026-06-26T10:41:16Z,FGTPK,"45.718208,0.190819",1600,86,156
1782470478,2026-06-26T10:41:18Z,FGTPK,"45.717415,0.191231",1600,87,157
1782470480,2026-06-26T10:41:20Z,FGTPK,"45.716583,0.191725",1700,89,158
1782470482,2026-06-26T10:41:22Z,FGTPK,"45.71574,0.192192",1700,90,157
1782470484,2026-06-26T10:41:24Z,FGTPK,"45.714996,0.192673",1800,90,155
1782470487,2026-06-26T10:41:27Z,FGTPK,"45.714157,0.193266",1800,89,152
1782470489,2026-06-26T10:41:29Z,FGTPK,"45.713425,0.193869",1800,90,150
1782470491,2026-06-26T10:41:31Z,FGTPK,"45.712669,0.194595",1900,88,144
1782470493,2026-06-26T10:41:33Z,FGTPK,"45.712063,0.195351",1900,88,139
1782470495,2026-06-26T10:41:35Z,FGTPK,"45.711411,0.196213",2000,89,134
1782470497,2026-06-26T10:41:37Z,FGTPK,"45.710861,0.197151",2000,90,129
1782470499,2026-06-26T10:41:39Z,FGTPK,"45.710293,0.198166",2000,91,126
1782470501,2026-06-26T10:41:41Z,FGTPK,"45.709854,0.199094",2100,92,122
1782470504,2026-06-26T10:41:44Z,FGTPK,"45.70927,0.2005",2100,95,116
1782470506,2026-06-26T10:41:46Z,FGTPK,"45.708897,0.201599",2100,94,114
1782470508,2026-06-26T10:41:48Z,FGTPK,"45.708477,0.202972",2200,94,113
1782470510,2026-06-26T10:41:50Z,FGTPK,"45.708199,0.20414",2200,93,108
1782470512,2026-06-26T10:41:52Z,FGTPK,"45.707966,0.205376",2300,92,101
