Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1782462519,2026-06-26T08:28:39Z,FGTPK,"43.322395,3.364498",0,61,98
1782462527,2026-06-26T08:28:47Z,FGTPK,"43.322071,3.36744",500,61,100
1782462536,2026-06-26T08:28:56Z,FGTPK,"43.321747,3.371334",600,72,89
1782462538,2026-06-26T08:28:58Z,FGTPK,"43.321793,3.372149",600,72,77
1782462540,2026-06-26T08:29:00Z,FGTPK,"43.32198,3.373064",600,71,71
1782462543,2026-06-26T08:29:03Z,FGTPK,"43.322342,3.374527",700,72,68
1782462545,2026-06-26T08:29:05Z,FGTPK,"43.322571,3.37523",700,73,65
1782462547,2026-06-26T08:29:07Z,FGTPK,"43.322891,3.376252",800,74,66
1782462549,2026-06-26T08:29:09Z,FGTPK,"43.323189,3.377053",800,76,63
1782462552,2026-06-26T08:29:12Z,FGTPK,"43.3237,3.378427",800,77,60
1782462555,2026-06-26T08:29:15Z,FGTPK,"43.324265,3.379637",900,76,57
1782462558,2026-06-26T08:29:18Z,FGTPK,"43.324772,3.380716",1000,76,57
1782462560,2026-06-26T08:29:20Z,FGTPK,"43.325191,3.3815",1000,78,55
1782462562,2026-06-26T08:29:22Z,FGTPK,"43.325657,3.382547",1000,80,57
1782462564,2026-06-26T08:29:24Z,FGTPK,"43.326096,3.38347",1000,84,57
1782462567,2026-06-26T08:29:27Z,FGTPK,"43.326736,3.384811",1000,88,57
1782462569,2026-06-26T08:29:29Z,FGTPK,"43.32724,3.385816",1000,90,56
1782462571,2026-06-26T08:29:31Z,FGTPK,"43.327797,3.386993",1100,92,55
1782462574,2026-06-26T08:29:34Z,FGTPK,"43.328354,3.38817",1100,94,55
1782462576,2026-06-26T08:29:36Z,FGTPK,"43.328915,3.389151",1100,97,52
1782462578,2026-06-26T08:29:38Z,FGTPK,"43.329567,3.390394",1100,99,51
1782462581,2026-06-26T08:29:41Z,FGTPK,"43.33017,3.391375",1100,101,51
1782462583,2026-06-26T08:29:43Z,FGTPK,"43.330948,3.392668",1100,103,49
1782462585,2026-06-26T08:29:45Z,FGTPK,"43.331543,3.39369",1100,106,48
1782462588,2026-06-26T08:29:48Z,FGTPK,"43.332321,3.394903",1100,108,49
1782462590,2026-06-26T08:29:50Z,FGTPK,"43.333145,3.396181",1100,108,49
1782462592,2026-06-26T08:29:52Z,FGTPK,"43.333786,3.397202",1100,109,48
1782462595,2026-06-26T08:29:55Z,FGTPK,"43.334686,3.398568",1100,108,47
1782462598,2026-06-26T08:29:58Z,FGTPK,"43.336121,3.400716",1100,109,46
1782462601,2026-06-26T08:30:01Z,FGTPK,"43.33667,3.401546",1100,110,47
1782462603,2026-06-26T08:30:03Z,FGTPK,"43.337807,3.403277",1100,109,49
1782462606,2026-06-26T08:30:06Z,FGTPK,"43.338596,3.404519",1100,109,49
1782462608,2026-06-26T08:30:08Z,FGTPK,"43.339294,3.405631",1100,109,49
1782462610,2026-06-26T08:30:10Z,FGTPK,"43.339993,3.406677",1000,112,48
1782462612,2026-06-26T08:30:12Z,FGTPK,"43.340832,3.407985",1000,113,45
