Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1778157112,2026-05-07T12:31:52Z,FGSRR,"43.587814,1.500598",0,1,298
1778157227,2026-05-07T12:33:47Z,FGSRR,"43.587708,1.500384",0,0,298
1778157244,2026-05-07T12:34:04Z,FGSRR,"43.587261,1.5004",0,5,298
1778157259,2026-05-07T12:34:19Z,FGSRR,"43.587067,1.500113",0,0,298
1778157272,2026-05-07T12:34:32Z,FGSRR,"43.586655,1.500336",0,8,154
1778157280,2026-05-07T12:34:40Z,FGSRR,"43.586407,1.5005",0,9,154
1778157294,2026-05-07T12:34:54Z,FGSRR,"43.585796,1.500879",0,0,154
1778157300,2026-05-07T12:35:00Z,FGSRR,"43.585533,1.501056",0,0,157
1778157318,2026-05-07T12:35:18Z,FGSRR,"43.584682,1.501579",0,0,154
1778157332,2026-05-07T12:35:32Z,FGSRR,"43.58408,1.501955",0,8,154
1778157341,2026-05-07T12:35:41Z,FGSRR,"43.583801,1.502119",0,6,157
1778157352,2026-05-07T12:35:52Z,FGSRR,"43.583622,1.501917",0,3,157
1778157586,2026-05-07T12:39:46Z,FGSRR,"43.58345,1.501438",0,0,157
1778157609,2026-05-07T12:40:09Z,FGSRR,"43.583908,1.501039",0,0,334
1778157615,2026-05-07T12:40:15Z,FGSRR,"43.584892,1.5004",0,49,334
1778157625,2026-05-07T12:40:25Z,FGSRR,"43.587791,1.498587",500,49,334
1778157634,2026-05-07T12:40:34Z,FGSRR,"43.590214,1.496953",600,79,335
1778157645,2026-05-07T12:40:45Z,FGSRR,"43.594822,1.49401",700,93,334
1778157652,2026-05-07T12:40:52Z,FGSRR,"43.597149,1.49244",800,91,333
1778157659,2026-05-07T12:40:59Z,FGSRR,"43.59993,1.4905",1000,91,329
1778157661,2026-05-07T12:41:01Z,FGSRR,"43.600735,1.489825",1000,91,329
1778157663,2026-05-07T12:41:03Z,FGSRR,"43.601532,1.489159",1000,92,328
1778157665,2026-05-07T12:41:05Z,FGSRR,"43.602402,1.488392",1100,92,327
1778157667,2026-05-07T12:41:07Z,FGSRR,"43.603134,1.487817",1100,90,328
1778157669,2026-05-07T12:41:09Z,FGSRR,"43.603806,1.487274",1100,91,331
1778157671,2026-05-07T12:41:11Z,FGSRR,"43.604691,1.48662",1200,88,331
1778157673,2026-05-07T12:41:13Z,FGSRR,"43.605286,1.486156",1300,84,333
1778157676,2026-05-07T12:41:16Z,FGSRR,"43.606018,1.485709",1300,84,334
1778157678,2026-05-07T12:41:18Z,FGSRR,"43.606842,1.485134",1300,85,335
1778157680,2026-05-07T12:41:20Z,FGSRR,"43.607807,1.484593",1400,85,338
1778157682,2026-05-07T12:41:22Z,FGSRR,"43.608692,1.484201",1400,86,341
1778157685,2026-05-07T12:41:25Z,FGSRR,"43.609406,1.483921",1400,87,346
1778157687,2026-05-07T12:41:27Z,FGSRR,"43.610184,1.483601",1400,87,346
1778157689,2026-05-07T12:41:29Z,FGSRR,"43.611206,1.483285",1500,87,348
1778157691,2026-05-07T12:41:31Z,FGSRR,"43.611969,1.48309",1500,89,347
1778157693,2026-05-07T12:41:33Z,FGSRR,"43.61293,1.482835",1500,91,351
1778157696,2026-05-07T12:41:36Z,FGSRR,"43.6138,1.482707",1500,91,354
1778157698,2026-05-07T12:41:38Z,FGSRR,"43.614883,1.482631",1600,90,1
1778157700,2026-05-07T12:41:40Z,FGSRR,"43.615723,1.482697",1600,90,5
1778157702,2026-05-07T12:41:42Z,FGSRR,"43.616562,1.482893",1600,91,10
1778157704,2026-05-07T12:41:44Z,FGSRR,"43.617538,1.483154",1600,89,14
1778157707,2026-05-07T12:41:47Z,FGSRR,"43.618328,1.483547",1700,90,20
1778157709,2026-05-07T12:41:49Z,FGSRR,"43.619259,1.48407",1700,90,24
1778157711,2026-05-07T12:41:51Z,FGSRR,"43.620144,1.484658",1700,91,28
1778157713,2026-05-07T12:41:53Z,FGSRR,"43.621029,1.485443",1700,90,32
1778157716,2026-05-07T12:41:56Z,FGSRR,"43.621765,1.486156",1800,87,37
1778157718,2026-05-07T12:41:58Z,FGSRR,"43.622269,1.486731",1800,87,38
1778157720,2026-05-07T12:42:00Z,FGSRR,"43.622864,1.487434",1800,87,44
1778157722,2026-05-07T12:42:02Z,FGSRR,"43.623589,1.488517",1900,87,47
1778157724,2026-05-07T12:42:04Z,FGSRR,"43.624195,1.489498",1900,87,50
1778157726,2026-05-07T12:42:06Z,FGSRR,"43.624615,1.490217",1900,88,53
1778157728,2026-05-07T12:42:08Z,FGSRR,"43.625172,1.491394",2000,89,59
1778157730,2026-05-07T12:42:10Z,FGSRR,"43.625591,1.49244",2000,95,63
1778157733,2026-05-07T12:42:13Z,FGSRR,"43.625977,1.49363",2000,97,67
1778157735,2026-05-07T12:42:15Z,FGSRR,"43.626343,1.494779",2000,96,68
1778157737,2026-05-07T12:42:17Z,FGSRR,"43.626617,1.495929",2000,96,71
1778157739,2026-05-07T12:42:19Z,FGSRR,"43.627033,1.497476",2000,99,71
1778157741,2026-05-07T12:42:21Z,FGSRR,"43.627316,1.498718",2000,103,70
1778157743,2026-05-07T12:42:23Z,FGSRR,"43.627686,1.500222",2000,105,71
1778157746,2026-05-07T12:42:26Z,FGSRR,"43.627964,1.501465",2000,103,73
1778157748,2026-05-07T12:42:28Z,FGSRR,"43.628292,1.502969",2000,99,74
1778157750,2026-05-07T12:42:30Z,FGSRR,"43.628586,1.504297",2000,96,76
1778157752,2026-05-07T12:42:32Z,FGSRR,"43.628757,1.50565",2000,95,77
1778157755,2026-05-07T12:42:35Z,FGSRR,"43.628944,1.507023",2000,92,81
1778157757,2026-05-07T12:42:37Z,FGSRR,"43.62899,1.508201",2000,91,86
