Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1774277841,2026-03-23T14:57:21Z,FGSRR,"43.583649,1.502037",0,1,222
1774277942,2026-03-23T14:59:02Z,FGSRR,"43.583519,1.501612",0,0,253
1774277950,2026-03-23T14:59:10Z,FGSRR,"43.583553,1.50131",0,6,264
1774277959,2026-03-23T14:59:19Z,FGSRR,"43.583805,1.501119",0,14,334
1774277964,2026-03-23T14:59:24Z,FGSRR,"43.584358,1.500762",0,33,334
1774277966,2026-03-23T14:59:26Z,FGSRR,"43.584641,1.500576",0,39,334
1774277967,2026-03-23T14:59:27Z,FGSRR,"43.584892,1.500419",0,44,334
1774277970,2026-03-23T14:59:30Z,FGSRR,"43.58543,1.500081",0,52,334
1774277974,2026-03-23T14:59:34Z,FGSRR,"43.586334,1.499506",300,57,334
1774277982,2026-03-23T14:59:42Z,FGSRR,"43.588577,1.498101",400,65,335
1774277993,2026-03-23T14:59:53Z,FGSRR,"43.591415,1.496312",600,63,335
1774277999,2026-03-23T14:59:59Z,FGSRR,"43.593239,1.495122",700,58,334
1774278006,2026-03-23T15:00:06Z,FGSRR,"43.594913,1.49401",800,61,335
1774278010,2026-03-23T15:00:10Z,FGSRR,"43.596031,1.493356",800,69,332
1774278012,2026-03-23T15:00:12Z,FGSRR,"43.596821,1.492702",800,71,329
1774278014,2026-03-23T15:00:14Z,FGSRR,"43.597286,1.492375",800,73,328
1774278017,2026-03-23T15:00:17Z,FGSRR,"43.597916,1.491841",900,71,328
1774278019,2026-03-23T15:00:19Z,FGSRR,"43.598545,1.491329",900,68,328
1774278021,2026-03-23T15:00:21Z,FGSRR,"43.599197,1.49074",1000,66,328
1774278023,2026-03-23T15:00:23Z,FGSRR,"43.599663,1.490282",1000,64,326
1774278025,2026-03-23T15:00:25Z,FGSRR,"43.60025,1.489797",1100,64,326
1774278027,2026-03-23T15:00:27Z,FGSRR,"43.600754,1.48935",1100,65,331
1774278030,2026-03-23T15:00:30Z,FGSRR,"43.601337,1.488909",1100,66,334
1774278032,2026-03-23T15:00:32Z,FGSRR,"43.601944,1.488582",1100,68,336
1774278034,2026-03-23T15:00:34Z,FGSRR,"43.602642,1.488124",1100,72,337
1774278036,2026-03-23T15:00:36Z,FGSRR,"43.603386,1.487732",1200,73,336
1774278038,2026-03-23T15:00:38Z,FGSRR,"43.604038,1.48734",1200,76,336
1774278040,2026-03-23T15:00:40Z,FGSRR,"43.604645,1.486987",1200,77,337
1774278042,2026-03-23T15:00:42Z,FGSRR,"43.605286,1.486603",1200,76,337
1774278045,2026-03-23T15:00:45Z,FGSRR,"43.606133,1.486162",1300,74,337
1774278047,2026-03-23T15:00:47Z,FGSRR,"43.606739,1.485835",1300,73,338
1774278049,2026-03-23T15:00:49Z,FGSRR,"43.607483,1.485378",1300,73,336
1774278051,2026-03-23T15:00:51Z,FGSRR,"43.608227,1.48492",1400,73,335
1774278053,2026-03-23T15:00:53Z,FGSRR,"43.60881,1.48456",1400,73,335
1774278055,2026-03-23T15:00:55Z,FGSRR,"43.609406,1.484176",1500,71,335
1774278058,2026-03-23T15:00:58Z,FGSRR,"43.610088,1.483808",1500,70,336
1774278060,2026-03-23T15:01:00Z,FGSRR,"43.610779,1.48341",1500,71,338
1774278062,2026-03-23T15:01:02Z,FGSRR,"43.611237,1.483154",1600,72,339
1774278064,2026-03-23T15:01:04Z,FGSRR,"43.612091,1.482762",1600,74,340
1774278066,2026-03-23T15:01:06Z,FGSRR,"43.612743,1.482435",1600,73,343
1774278068,2026-03-23T15:01:08Z,FGSRR,"43.613571,1.482132",1700,73,345
1774278070,2026-03-23T15:01:10Z,FGSRR,"43.614258,1.481941",1700,72,351
1774278072,2026-03-23T15:01:12Z,FGSRR,"43.614807,1.481877",1700,73,355
1774278075,2026-03-23T15:01:15Z,FGSRR,"43.615723,1.481813",1800,73,356
1774278077,2026-03-23T15:01:17Z,FGSRR,"43.616409,1.481749",1800,75,357
1774278079,2026-03-23T15:01:19Z,FGSRR,"43.617279,1.481749",1900,78,2
1774278081,2026-03-23T15:01:21Z,FGSRR,"43.618011,1.481877",1900,83,8
1774278083,2026-03-23T15:01:23Z,FGSRR,"43.618748,1.482108",1900,89,16
1774278085,2026-03-23T15:01:25Z,FGSRR,"43.619678,1.482566",1900,93,22
1774278088,2026-03-23T15:01:28Z,FGSRR,"43.620575,1.483154",1900,95,27
1774278090,2026-03-23T15:01:30Z,FGSRR,"43.621353,1.483729",1900,100,29
1774278092,2026-03-23T15:01:32Z,FGSRR,"43.622177,1.484432",1900,102,33
1774278094,2026-03-23T15:01:34Z,FGSRR,"43.62291,1.485198",1900,103,36
1774278096,2026-03-23T15:01:36Z,FGSRR,"43.623775,1.486032",1900,106,35
1774278098,2026-03-23T15:01:38Z,FGSRR,"43.624752,1.487013",1900,108,36
