Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1784351833,2026-07-18T05:17:13Z,FGSRR,"43.58786,1.500288",0,0,180
1784351984,2026-07-18T05:19:44Z,FGSRR,"43.58765,1.500435",0,8,154
1784351993,2026-07-18T05:19:53Z,FGSRR,"43.587326,1.5005",0,10,213
1784351998,2026-07-18T05:19:58Z,FGSRR,"43.587219,1.500239",0,8,244
1784352005,2026-07-18T05:20:05Z,FGSRR,"43.586975,1.500141",0,8,154
1784352011,2026-07-18T05:20:11Z,FGSRR,"43.586765,1.500271",0,10,154
1784352045,2026-07-18T05:20:45Z,FGSRR,"43.584591,1.501645",0,0,154
1784352053,2026-07-18T05:20:53Z,FGSRR,"43.584091,1.501965",0,0,154
1784352060,2026-07-18T05:21:00Z,FGSRR,"43.583786,1.502102",0,8,185
1784352067,2026-07-18T05:21:07Z,FGSRR,"43.583611,1.501885",0,5,185
1784352507,2026-07-18T05:28:27Z,FGSRR,"43.58345,1.50139",0,0,185
1784352543,2026-07-18T05:29:03Z,FGSRR,"43.583874,1.501055",0,24,334
1784352552,2026-07-18T05:29:12Z,FGSRR,"43.585442,1.500026",0,0,334
1784352559,2026-07-18T05:29:19Z,FGSRR,"43.587513,1.498784",400,68,336
1784352569,2026-07-18T05:29:29Z,FGSRR,"43.5905,1.497079",500,72,337
1784352578,2026-07-18T05:29:38Z,FGSRR,"43.593143,1.49571",700,70,340
1784352584,2026-07-18T05:29:44Z,FGSRR,"43.595242,1.494729",800,69,343
1784352586,2026-07-18T05:29:46Z,FGSRR,"43.595844,1.494533",800,70,343
1784352589,2026-07-18T05:29:49Z,FGSRR,"43.596405,1.494268",800,71,343
1784352591,2026-07-18T05:29:51Z,FGSRR,"43.597149,1.49401",900,73,345
1784352593,2026-07-18T05:29:53Z,FGSRR,"43.59766,1.493814",900,73,345
1784352595,2026-07-18T05:29:55Z,FGSRR,"43.598454,1.493552",900,75,346
1784352597,2026-07-18T05:29:57Z,FGSRR,"43.599152,1.493291",900,76,344
1784352599,2026-07-18T05:29:59Z,FGSRR,"43.600067,1.492927",1000,79,343
1784352601,2026-07-18T05:30:01Z,FGSRR,"43.600826,1.492637",1000,80,344
1784352603,2026-07-18T05:30:03Z,FGSRR,"43.601383,1.49244",1000,81,342
1784352605,2026-07-18T05:30:05Z,FGSRR,"43.602356,1.492033",1000,82,343
1784352608,2026-07-18T05:30:08Z,FGSRR,"43.603088,1.491713",1100,81,342
1784352610,2026-07-18T05:30:10Z,FGSRR,"43.603992,1.491263",1100,81,342
1784352612,2026-07-18T05:30:12Z,FGSRR,"43.604782,1.490947",1100,81,342
1784352614,2026-07-18T05:30:14Z,FGSRR,"43.605515,1.490628",1200,82,343
1784352617,2026-07-18T05:30:17Z,FGSRR,"43.606319,1.490348",1200,83,343
1784352619,2026-07-18T05:30:19Z,FGSRR,"43.6073,1.489925",1200,83,343
1784352621,2026-07-18T05:30:21Z,FGSRR,"43.608032,1.489606",1300,83,343
1784352623,2026-07-18T05:30:23Z,FGSRR,"43.608765,1.489286",1300,80,342
1784352625,2026-07-18T05:30:25Z,FGSRR,"43.60939,1.48904",1300,79,343
1784352627,2026-07-18T05:30:27Z,FGSRR,"43.610229,1.488713",1400,77,344
