Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1777792007,2026-05-03T07:06:47Z,FGSRR,"43.584019,1.500876",0,72,157
1777792017,2026-05-03T07:06:57Z,FGSRR,"43.581161,1.50238",800,70,160
1777792024,2026-05-03T07:07:04Z,FGSRR,"43.578918,1.50353",900,72,159
1777792028,2026-05-03T07:07:08Z,FGSRR,"43.577457,1.504277",900,76,157
1777792030,2026-05-03T07:07:10Z,FGSRR,"43.576759,1.504669",1000,80,158
1777792033,2026-05-03T07:07:13Z,FGSRR,"43.575989,1.505127",1000,83,158
1777792035,2026-05-03T07:07:15Z,FGSRR,"43.575035,1.50565",1000,84,156
1777792037,2026-05-03T07:07:17Z,FGSRR,"43.574337,1.506108",1100,81,156
1777792039,2026-05-03T07:07:19Z,FGSRR,"43.573471,1.50666",1100,77,154
1777792042,2026-05-03T07:07:22Z,FGSRR,"43.57283,1.507043",1200,73,155
1777792044,2026-05-03T07:07:24Z,FGSRR,"43.572235,1.507426",1300,71,155
1777792046,2026-05-03T07:07:26Z,FGSRR,"43.57159,1.507874",1300,72,153
1777792048,2026-05-03T07:07:28Z,FGSRR,"43.570908,1.508321",1300,75,154
1777792050,2026-05-03T07:07:30Z,FGSRR,"43.570129,1.508832",1400,76,152
1777792053,2026-05-03T07:07:33Z,FGSRR,"43.569626,1.509215",1400,76,151
1777792055,2026-05-03T07:07:35Z,FGSRR,"43.568707,1.509901",1500,76,145
1777792057,2026-05-03T07:07:37Z,FGSRR,"43.568115,1.51062",1500,76,136
1777792059,2026-05-03T07:07:39Z,FGSRR,"43.567635,1.51147",1500,78,127
1777792062,2026-05-03T07:07:42Z,FGSRR,"43.567215,1.51232",1500,79,120
1777792064,2026-05-03T07:07:44Z,FGSRR,"43.566891,1.513236",1600,80,114
1777792066,2026-05-03T07:07:46Z,FGSRR,"43.566605,1.514261",1600,79,106
1777792068,2026-05-03T07:07:48Z,FGSRR,"43.566425,1.515329",1700,79,100
1777792070,2026-05-03T07:07:50Z,FGSRR,"43.566284,1.516571",1700,78,98
1777792072,2026-05-03T07:07:52Z,FGSRR,"43.566193,1.517356",1700,81,94
1777792075,2026-05-03T07:07:55Z,FGSRR,"43.566147,1.518732",1800,83,92
1777792077,2026-05-03T07:07:57Z,FGSRR,"43.566101,1.519946",1800,82,89
1777792079,2026-05-03T07:07:59Z,FGSRR,"43.566143,1.521345",1900,82,87
1777792081,2026-05-03T07:08:01Z,FGSRR,"43.566193,1.522245",1900,83,85
1777792084,2026-05-03T07:08:04Z,FGSRR,"43.566284,1.523241",1900,85,85
1777792086,2026-05-03T07:08:06Z,FGSRR,"43.566376,1.524672",1900,88,84
1777792088,2026-05-03T07:08:08Z,FGSRR,"43.566467,1.525822",1900,91,83
1777792090,2026-05-03T07:08:10Z,FGSRR,"43.566608,1.527361",1900,94,80
1777792092,2026-05-03T07:08:12Z,FGSRR,"43.56675,1.528538",1900,94,80
1777792095,2026-05-03T07:08:15Z,FGSRR,"43.566936,1.529715",1900,94,79
1777792097,2026-05-03T07:08:17Z,FGSRR,"43.567108,1.530996",1900,93,78
1777792099,2026-05-03T07:08:19Z,FGSRR,"43.567291,1.53221",1900,93,77
1777792101,2026-05-03T07:08:21Z,FGSRR,"43.56752,1.533551",1900,92,78
1777792103,2026-05-03T07:08:23Z,FGSRR,"43.567726,1.534816",1900,93,77
1777792105,2026-05-03T07:08:25Z,FGSRR,"43.567913,1.535993",1900,92,78
