Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1777481297,2026-04-29T16:48:17Z,FGSRR,"43.588104,1.499944",0,3,249
1777481309,2026-04-29T16:48:29Z,FGSRR,"43.588005,1.49965",0,6,249
1777481317,2026-04-29T16:48:37Z,FGSRR,"43.588097,1.49941",0,7,249
1777481330,2026-04-29T16:48:50Z,FGSRR,"43.588581,1.499111",0,0,334
1777481338,2026-04-29T16:48:58Z,FGSRR,"43.589001,1.498849",0,0,334
1777481353,2026-04-29T16:49:13Z,FGSRR,"43.589825,1.498324",0,0,334
1777481361,2026-04-29T16:49:21Z,FGSRR,"43.590351,1.498005",0,15,334
1777481368,2026-04-29T16:49:28Z,FGSRR,"43.590786,1.497718",0,14,334
1777481376,2026-04-29T16:49:36Z,FGSRR,"43.591198,1.497478",0,9,334
1777481383,2026-04-29T16:49:43Z,FGSRR,"43.591354,1.497247",0,6,334
1777481419,2026-04-29T16:50:19Z,FGSRR,"43.591301,1.497047",0,0,334
1777481756,2026-04-29T16:55:56Z,FGSRR,"43.591221,1.496807",0,0,244
1777481777,2026-04-29T16:56:17Z,FGSRR,"43.590923,1.496609",0,0,244
1777481794,2026-04-29T16:56:34Z,FGSRR,"43.589973,1.497207",0,0,154
1777481819,2026-04-29T16:56:59Z,FGSRR,"43.583313,1.501231",700,71,160
1777481829,2026-04-29T16:57:09Z,FGSRR,"43.580521,1.5027",800,75,158
1777481837,2026-04-29T16:57:17Z,FGSRR,"43.577595,1.504211",900,75,158
1777481846,2026-04-29T16:57:26Z,FGSRR,"43.574665,1.505715",1000,78,159
1777481848,2026-04-29T16:57:28Z,FGSRR,"43.573734,1.506173",1000,79,160
1777481850,2026-04-29T16:57:30Z,FGSRR,"43.573032,1.506566",1000,82,157
1777481852,2026-04-29T16:57:32Z,FGSRR,"43.572372,1.506915",1000,84,157
1777481855,2026-04-29T16:57:35Z,FGSRR,"43.57164,1.507362",1100,84,157
1777481857,2026-04-29T16:57:37Z,FGSRR,"43.570679,1.508001",1100,82,154
1777481859,2026-04-29T16:57:39Z,FGSRR,"43.570129,1.508385",1100,79,149
1777481861,2026-04-29T16:57:41Z,FGSRR,"43.569397,1.508959",1200,79,147
1777481863,2026-04-29T16:57:43Z,FGSRR,"43.568665,1.509662",1200,74,142
1777481865,2026-04-29T16:57:45Z,FGSRR,"43.568253,1.510173",1300,72,137
1777481867,2026-04-29T16:57:47Z,FGSRR,"43.567635,1.511012",1300,71,128
1777481870,2026-04-29T16:57:50Z,FGSRR,"43.567261,1.511928",1300,70,118
1777481872,2026-04-29T16:57:52Z,FGSRR,"43.566936,1.512909",1400,70,110
1777481874,2026-04-29T16:57:54Z,FGSRR,"43.566742,1.513878",1400,71,106
1777481877,2026-04-29T16:57:57Z,FGSRR,"43.566608,1.51474",1400,74,104
1777481879,2026-04-29T16:57:59Z,FGSRR,"43.566425,1.515852",1400,75,102
1777481881,2026-04-29T16:58:01Z,FGSRR,"43.566238,1.516767",1400,76,102
1777481883,2026-04-29T16:58:03Z,FGSRR,"43.566055,1.518029",1400,78,101
1777481886,2026-04-29T16:58:06Z,FGSRR,"43.565918,1.519051",1400,79,100
1777481888,2026-04-29T16:58:08Z,FGSRR,"43.565781,1.520201",1400,78,100
1777481890,2026-04-29T16:58:10Z,FGSRR,"43.565643,1.521159",1500,76,98
1777481892,2026-04-29T16:58:12Z,FGSRR,"43.56554,1.522064",1500,77,98
1777481894,2026-04-29T16:58:14Z,FGSRR,"43.565445,1.523241",1500,80,97
1777481896,2026-04-29T16:58:16Z,FGSRR,"43.565323,1.524608",1500,82,94
1777481899,2026-04-29T16:58:19Z,FGSRR,"43.565323,1.52563",1500,85,92
1777481901,2026-04-29T16:58:21Z,FGSRR,"43.565262,1.526838",1500,86,90
1777481903,2026-04-29T16:58:23Z,FGSRR,"43.565323,1.528058",1500,85,87
1777481905,2026-04-29T16:58:25Z,FGSRR,"43.565353,1.528996",1600,85,85
1777481907,2026-04-29T16:58:27Z,FGSRR,"43.56546,1.529974",1600,85,83
1777481909,2026-04-29T16:58:29Z,FGSRR,"43.565586,1.531154",1600,85,79
1777481911,2026-04-29T16:58:31Z,FGSRR,"43.565735,1.532337",1600,83,78
1777481913,2026-04-29T16:58:33Z,FGSRR,"43.565872,1.533359",1700,83,78
1777481915,2026-04-29T16:58:35Z,FGSRR,"43.566097,1.534751",1700,84,76
1777481917,2026-04-29T16:58:37Z,FGSRR,"43.566284,1.535723",1700,86,75
1777481920,2026-04-29T16:58:40Z,FGSRR,"43.566467,1.536808",1700,87,76
1777481922,2026-04-29T16:58:42Z,FGSRR,"43.56665,1.53783",1800,86,77
1777481924,2026-04-29T16:58:44Z,FGSRR,"43.566891,1.539263",1800,84,77
1777481926,2026-04-29T16:58:46Z,FGSRR,"43.566982,1.540048",1800,83,78
1777481928,2026-04-29T16:58:48Z,FGSRR,"43.567169,1.54129",1900,83,78
1777481930,2026-04-29T16:58:50Z,FGSRR,"43.567307,1.542598",1900,82,80
1777481932,2026-04-29T16:58:52Z,FGSRR,"43.567429,1.543515",1900,81,80
1777481935,2026-04-29T16:58:55Z,FGSRR,"43.567566,1.544729",2000,80,79
1777481937,2026-04-29T16:58:57Z,FGSRR,"43.567703,1.545751",2000,80,79
1777481939,2026-04-29T16:58:59Z,FGSRR,"43.567822,1.546849",2000,79,81
1777481941,2026-04-29T16:59:01Z,FGSRR,"43.567932,1.547922",2000,78,81
1777481943,2026-04-29T16:59:03Z,FGSRR,"43.568054,1.549007",2100,77,83
1777481945,2026-04-29T16:59:05Z,FGSRR,"43.568115,1.549711",2100,76,86
1777481947,2026-04-29T16:59:07Z,FGSRR,"43.568146,1.550969",2100,76,90
1777481949,2026-04-29T16:59:09Z,FGSRR,"43.568115,1.55201",2100,77,92
1777481952,2026-04-29T16:59:12Z,FGSRR,"43.568024,1.553224",2100,78,95
1777481954,2026-04-29T16:59:14Z,FGSRR,"43.567932,1.554182",2100,78,100
1777481956,2026-04-29T16:59:16Z,FGSRR,"43.567776,1.555285",2100,79,103
1777481959,2026-04-29T16:59:19Z,FGSRR,"43.567539,1.556462",2100,79,103
1777481961,2026-04-29T16:59:21Z,FGSRR,"43.567337,1.557504",2100,79,105
1777481963,2026-04-29T16:59:23Z,FGSRR,"43.567108,1.558717",2100,80,105
1777481965,2026-04-29T16:59:25Z,FGSRR,"43.566879,1.559675",2100,81,105
1777481967,2026-04-29T16:59:27Z,FGSRR,"43.566696,1.560697",2100,81,107
1777481970,2026-04-29T16:59:30Z,FGSRR,"43.566425,1.561759",2100,80,107
1777481972,2026-04-29T16:59:32Z,FGSRR,"43.566193,1.562936",2100,80,106
1777481974,2026-04-29T16:59:34Z,FGSRR,"43.565918,1.56421",2100,79,106
1777481976,2026-04-29T16:59:36Z,FGSRR,"43.565689,1.565168",2100,78,106
1777481978,2026-04-29T16:59:38Z,FGSRR,"43.565506,1.566127",2100,77,107
1777481980,2026-04-29T16:59:40Z,FGSRR,"43.565277,1.567085",2100,78,107
1777481982,2026-04-29T16:59:42Z,FGSRR,"43.565048,1.568043",2100,80,108
1777481985,2026-04-29T16:59:45Z,FGSRR,"43.564774,1.569193",2100,81,107
1777481987,2026-04-29T16:59:47Z,FGSRR,"43.564545,1.570215",2100,83,108
1777481989,2026-04-29T16:59:49Z,FGSRR,"43.564236,1.571503",2100,83,108
1777481991,2026-04-29T16:59:51Z,FGSRR,"43.563995,1.57245",2100,84,110
1777481993,2026-04-29T16:59:53Z,FGSRR,"43.563629,1.573726",2100,83,112
1777481996,2026-04-29T16:59:56Z,FGSRR,"43.563263,1.57475",2100,82,114
1777481998,2026-04-29T16:59:58Z,FGSRR,"43.563034,1.575516",2200,82,115
1777482000,2026-04-29T17:00:00Z,FGSRR,"43.562714,1.576474",2200,82,115
1777482002,2026-04-29T17:00:02Z,FGSRR,"43.562374,1.577519",2200,81,115
1777482004,2026-04-29T17:00:04Z,FGSRR,"43.561935,1.578774",2200,82,115
1777482006,2026-04-29T17:00:06Z,FGSRR,"43.56163,1.579612",2200,82,115
1777482008,2026-04-29T17:00:08Z,FGSRR,"43.561211,1.580723",2200,82,118
1777482011,2026-04-29T17:00:11Z,FGSRR,"43.560837,1.581639",2200,83,119
1777482013,2026-04-29T17:00:13Z,FGSRR,"43.560371,1.582751",2200,85,119
1777482015,2026-04-29T17:00:15Z,FGSRR,"43.560047,1.583535",2200,87,120
1777482017,2026-04-29T17:00:17Z,FGSRR,"43.559601,1.584586",2200,87,120
1777482019,2026-04-29T17:00:19Z,FGSRR,"43.559189,1.585608",2200,88,119
1777482021,2026-04-29T17:00:21Z,FGSRR,"43.558697,1.58687",2100,88,118
1777482023,2026-04-29T17:00:23Z,FGSRR,"43.558277,1.587851",2200,89,118
1777482026,2026-04-29T17:00:26Z,FGSRR,"43.557861,1.58893",2200,88,121
