Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1782452190,2026-06-26T05:36:30Z,FGSRR,"43.58709,1.500081",0,4,218
1782452200,2026-06-26T05:36:40Z,FGSRR,"43.586884,1.500173",0,6,218
1782452212,2026-06-26T05:36:52Z,FGSRR,"43.58654,1.500384",0,8,154
1782452223,2026-06-26T05:37:03Z,FGSRR,"43.586094,1.500672",0,9,154
1782452232,2026-06-26T05:37:12Z,FGSRR,"43.585773,1.500863",0,9,154
1782452245,2026-06-26T05:37:25Z,FGSRR,"43.585213,1.501231",0,10,154
1782452252,2026-06-26T05:37:32Z,FGSRR,"43.584904,1.501422",0,11,154
1782452259,2026-06-26T05:37:39Z,FGSRR,"43.584545,1.501645",0,12,154
1782452266,2026-06-26T05:37:46Z,FGSRR,"43.58424,1.501841",0,11,154
1782452274,2026-06-26T05:37:54Z,FGSRR,"43.583904,1.502053",0,8,154
1782452288,2026-06-26T05:38:08Z,FGSRR,"43.583649,1.502021",0,3,154
1782452663,2026-06-26T05:44:23Z,FGSRR,"43.583508,1.501598",0,0,154
1782452670,2026-06-26T05:44:30Z,FGSRR,"43.583439,1.501374",0,4,154
1782452690,2026-06-26T05:44:50Z,FGSRR,"43.583851,1.501071",0,22,334
1782452693,2026-06-26T05:44:53Z,FGSRR,"43.584183,1.500863",0,32,334
1782452695,2026-06-26T05:44:55Z,FGSRR,"43.58456,1.500624",0,40,334
1782452697,2026-06-26T05:44:57Z,FGSRR,"43.584938,1.500384",0,46,334
1782452707,2026-06-26T05:45:07Z,FGSRR,"43.587341,1.498803",400,66,334
1782452715,2026-06-26T05:45:15Z,FGSRR,"43.589794,1.49728",500,70,338
1782452722,2026-06-26T05:45:22Z,FGSRR,"43.592121,1.496037",600,71,338
1782452726,2026-06-26T05:45:26Z,FGSRR,"43.593239,1.495383",600,70,339
1782452733,2026-06-26T05:45:33Z,FGSRR,"43.595261,1.49446",700,68,343
1782452735,2026-06-26T05:45:35Z,FGSRR,"43.596031,1.494141",800,69,344
1782452737,2026-06-26T05:45:37Z,FGSRR,"43.596725,1.493821",800,70,342
1782452739,2026-06-26T05:45:39Z,FGSRR,"43.597286,1.493552",800,72,342
1782452741,2026-06-26T05:45:41Z,FGSRR,"43.598145,1.493119",800,75,338
1782452744,2026-06-26T05:45:44Z,FGSRR,"43.598785,1.492735",800,79,332
1782452746,2026-06-26T05:45:46Z,FGSRR,"43.599472,1.492224",800,81,329
1782452748,2026-06-26T05:45:48Z,FGSRR,"43.60025,1.491586",800,84,327
1782452750,2026-06-26T05:45:50Z,FGSRR,"43.600967,1.490871",800,87,326
1782452752,2026-06-26T05:45:52Z,FGSRR,"43.601761,1.490244",800,88,327
1782452754,2026-06-26T05:45:54Z,FGSRR,"43.602501,1.489628",900,87,331
1782452756,2026-06-26T05:45:56Z,FGSRR,"43.60318,1.489159",900,86,334
1782452758,2026-06-26T05:45:58Z,FGSRR,"43.603867,1.488711",900,84,337
1782452761,2026-06-26T05:46:01Z,FGSRR,"43.604599,1.488328",1000,83,339
1782452763,2026-06-26T05:46:03Z,FGSRR,"43.605331,1.488009",1000,81,342
1782452765,2026-06-26T05:46:05Z,FGSRR,"43.606274,1.487601",1100,81,342
1782452767,2026-06-26T05:46:07Z,FGSRR,"43.607018,1.487274",1100,81,342
1782452769,2026-06-26T05:46:09Z,FGSRR,"43.607716,1.487013",1100,81,345
1782452771,2026-06-26T05:46:11Z,FGSRR,"43.608459,1.486751",1200,82,347
1782452774,2026-06-26T05:46:14Z,FGSRR,"43.609451,1.486476",1200,82,350
1782452776,2026-06-26T05:46:16Z,FGSRR,"43.610275,1.486293",1200,82,353
1782452778,2026-06-26T05:46:18Z,FGSRR,"43.611019,1.486228",1200,82,355
1782452780,2026-06-26T05:46:20Z,FGSRR,"43.611767,1.486162",1300,83,357
1782452782,2026-06-26T05:46:22Z,FGSRR,"43.612556,1.486097",1300,84,359
1782452784,2026-06-26T05:46:24Z,FGSRR,"43.613487,1.486162",1300,85,2
1782452787,2026-06-26T05:46:27Z,FGSRR,"43.614418,1.486162",1300,85,2
1782452789,2026-06-26T05:46:29Z,FGSRR,"43.615311,1.486284",1400,84,4
1782452791,2026-06-26T05:46:31Z,FGSRR,"43.616089,1.486348",1400,83,4
1782452793,2026-06-26T05:46:33Z,FGSRR,"43.616932,1.486424",1400,83,2
1782452795,2026-06-26T05:46:35Z,FGSRR,"43.617783,1.486412",1500,84,359
1782452798,2026-06-26T05:46:38Z,FGSRR,"43.618698,1.486348",1500,84,357
1782452800,2026-06-26T05:46:40Z,FGSRR,"43.619476,1.48622",1500,83,353
1782452802,2026-06-26T05:46:42Z,FGSRR,"43.620392,1.486029",1600,83,348
1782452804,2026-06-26T05:46:44Z,FGSRR,"43.621124,1.485837",1600,83,348
1782452807,2026-06-26T05:46:47Z,FGSRR,"43.622086,1.485518",1600,84,347
1782452809,2026-06-26T05:46:49Z,FGSRR,"43.623001,1.485262",1600,84,346
1782452811,2026-06-26T05:46:51Z,FGSRR,"43.623734,1.485007",1700,85,347
1782452813,2026-06-26T05:46:53Z,FGSRR,"43.624512,1.484751",1700,85,347
1782452815,2026-06-26T05:46:55Z,FGSRR,"43.625546,1.484462",1700,85,349
1782452817,2026-06-26T05:46:57Z,FGSRR,"43.626389,1.484304",1800,84,351
1782452819,2026-06-26T05:46:59Z,FGSRR,"43.627167,1.48424",1800,84,355
1782452822,2026-06-26T05:47:02Z,FGSRR,"43.627945,1.484112",1800,84,353
1782452824,2026-06-26T05:47:04Z,FGSRR,"43.628803,1.484004",1800,83,353
1782452826,2026-06-26T05:47:06Z,FGSRR,"43.629639,1.483793",1900,84,351
1782452829,2026-06-26T05:47:09Z,FGSRR,"43.630478,1.483612",1900,85,351
1782452831,2026-06-26T05:47:11Z,FGSRR,"43.631596,1.483416",1900,86,352
1782452833,2026-06-26T05:47:13Z,FGSRR,"43.632389,1.483285",1900,88,356
1782452835,2026-06-26T05:47:15Z,FGSRR,"43.633411,1.483351",2000,89,5
1782452837,2026-06-26T05:47:17Z,FGSRR,"43.634125,1.483538",2000,90,14
1782452840,2026-06-26T05:47:20Z,FGSRR,"43.635181,1.484004",2000,91,19
1782452842,2026-06-26T05:47:22Z,FGSRR,"43.636047,1.484496",2000,94,27
