Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1775836950,2026-04-10T16:02:30Z,FGSBJ,"43.587173,1.500173",0,6,244
1775836959,2026-04-10T16:02:39Z,FGSBJ,"43.586861,1.500209",0,9,154
1775836968,2026-04-10T16:02:48Z,FGSBJ,"43.586441,1.500451",0,13,154
1775836978,2026-04-10T16:02:58Z,FGSBJ,"43.585823,1.500844",0,0,157
1775836989,2026-04-10T16:03:09Z,FGSBJ,"43.585266,1.501203",0,12,154
1775837002,2026-04-10T16:03:22Z,FGSBJ,"43.584618,1.501598",0,0,157
1775837013,2026-04-10T16:03:33Z,FGSBJ,"43.584171,1.501869",0,7,154
1775837203,2026-04-10T16:06:43Z,FGSBJ,"43.583694,1.502053",0,7,216
1775837321,2026-04-10T16:08:41Z,FGSBJ,"43.583485,1.50135",0,0,216
1775837339,2026-04-10T16:08:59Z,FGSBJ,"43.583904,1.50104",0,23,334
1775837342,2026-04-10T16:09:02Z,FGSBJ,"43.584217,1.500847",0,32,334
1775837344,2026-04-10T16:09:04Z,FGSBJ,"43.584538,1.50064",0,40,334
1775837348,2026-04-10T16:09:08Z,FGSBJ,"43.585556,1.500017",300,43,334
1775837355,2026-04-10T16:09:15Z,FGSBJ,"43.587326,1.498849",400,65,333
1775837360,2026-04-10T16:09:20Z,FGSBJ,"43.588722,1.497934",500,64,337
1775837366,2026-04-10T16:09:26Z,FGSBJ,"43.590179,1.497079",600,63,335
1775837369,2026-04-10T16:09:29Z,FGSBJ,"43.591187,1.49644",600,65,333
1775837371,2026-04-10T16:09:31Z,FGSBJ,"43.591507,1.496248",600,65,333
1775837374,2026-04-10T16:09:34Z,FGSBJ,"43.592377,1.49561",600,65,333
1775837376,2026-04-10T16:09:36Z,FGSBJ,"43.59296,1.495187",700,66,333
1775837378,2026-04-10T16:09:38Z,FGSBJ,"43.593567,1.494779",700,65,333
1775837380,2026-04-10T16:09:40Z,FGSBJ,"43.594025,1.494524",700,64,334
1775837382,2026-04-10T16:09:42Z,FGSBJ,"43.594666,1.494141",800,64,337
1775837384,2026-04-10T16:09:44Z,FGSBJ,"43.595215,1.493821",800,65,337
1775837386,2026-04-10T16:09:46Z,FGSBJ,"43.595901,1.493438",800,65,337
1775837389,2026-04-10T16:09:49Z,FGSBJ,"43.596451,1.493119",800,67,336
1775837391,2026-04-10T16:09:51Z,FGSBJ,"43.59724,1.492637",900,69,336
1775837393,2026-04-10T16:09:53Z,FGSBJ,"43.598007,1.492161",900,71,335
1775837396,2026-04-10T16:09:56Z,FGSBJ,"43.598648,1.491713",900,74,336
1775837398,2026-04-10T16:09:58Z,FGSBJ,"43.599197,1.491394",900,77,337
1775837400,2026-04-10T16:10:00Z,FGSBJ,"43.59993,1.491011",1000,76,337
1775837402,2026-04-10T16:10:02Z,FGSBJ,"43.600845,1.490436",1000,76,336
1775837404,2026-04-10T16:10:04Z,FGSBJ,"43.601532,1.489989",1000,77,334
1775837406,2026-04-10T16:10:06Z,FGSBJ,"43.602036,1.489669",1100,77,334
1775837409,2026-04-10T16:10:09Z,FGSBJ,"43.602951,1.489095",1100,76,333
1775837411,2026-04-10T16:10:11Z,FGSBJ,"43.603592,1.488647",1100,76,336
1775837413,2026-04-10T16:10:13Z,FGSBJ,"43.604271,1.488255",1200,77,337
1775837415,2026-04-10T16:10:15Z,FGSBJ,"43.605148,1.487689",1200,78,336
1775837417,2026-04-10T16:10:17Z,FGSBJ,"43.605698,1.48737",1200,79,336
1775837420,2026-04-10T16:10:20Z,FGSBJ,"43.606552,1.486816",1300,79,336
1775837422,2026-04-10T16:10:22Z,FGSBJ,"43.60725,1.486424",1300,80,337
1775837424,2026-04-10T16:10:24Z,FGSBJ,"43.607849,1.486029",1300,80,335
1775837426,2026-04-10T16:10:26Z,FGSBJ,"43.608673,1.485582",1300,79,336
1775837428,2026-04-10T16:10:28Z,FGSBJ,"43.609531,1.485051",1400,78,337
1775837431,2026-04-10T16:10:31Z,FGSBJ,"43.610229,1.484658",1400,78,337
1775837433,2026-04-10T16:10:33Z,FGSBJ,"43.610962,1.48424",1500,77,334
1775837435,2026-04-10T16:10:35Z,FGSBJ,"43.611626,1.483743",1500,77,333
1775837437,2026-04-10T16:10:37Z,FGSBJ,"43.612419,1.48322",1500,77,334
1775837439,2026-04-10T16:10:39Z,FGSBJ,"43.613068,1.482827",1600,77,335
1775837442,2026-04-10T16:10:42Z,FGSBJ,"43.6138,1.482388",1600,78,338
1775837444,2026-04-10T16:10:44Z,FGSBJ,"43.614624,1.481941",1600,79,339
1775837446,2026-04-10T16:10:46Z,FGSBJ,"43.615536,1.481519",1700,79,340
1775837448,2026-04-10T16:10:48Z,FGSBJ,"43.61618,1.481238",1700,80,341
1775837451,2026-04-10T16:10:51Z,FGSBJ,"43.616867,1.480919",1700,80,343
1775837453,2026-04-10T16:10:53Z,FGSBJ,"43.617817,1.480538",1700,80,344
1775837455,2026-04-10T16:10:55Z,FGSBJ,"43.618607,1.480344",1800,79,347
1775837457,2026-04-10T16:10:57Z,FGSBJ,"43.619293,1.480216",1800,78,354
1775837459,2026-04-10T16:10:59Z,FGSBJ,"43.619888,1.480216",1800,77,3
1775837461,2026-04-10T16:11:01Z,FGSBJ,"43.620758,1.480408",1900,77,11
1775837463,2026-04-10T16:11:03Z,FGSBJ,"43.621445,1.480727",1900,79,23
1775837465,2026-04-10T16:11:05Z,FGSBJ,"43.622086,1.481174",1900,80,29
1775837468,2026-04-10T16:11:08Z,FGSBJ,"43.622818,1.481877",1900,81,38
1775837470,2026-04-10T16:11:10Z,FGSBJ,"43.623405,1.482697",1900,80,50
1775837472,2026-04-10T16:11:12Z,FGSBJ,"43.623871,1.483547",1900,82,55
1775837474,2026-04-10T16:11:14Z,FGSBJ,"43.624329,1.484496",1900,82,57
1775837476,2026-04-10T16:11:16Z,FGSBJ,"43.624695,1.48539",1900,83,58
1775837478,2026-04-10T16:11:18Z,FGSBJ,"43.625217,1.486555",1900,81,59
1775837481,2026-04-10T16:11:21Z,FGSBJ,"43.625591,1.48747",1900,81,59
1775837483,2026-04-10T16:11:23Z,FGSBJ,"43.626057,1.488517",1900,81,61
1775837485,2026-04-10T16:11:25Z,FGSBJ,"43.626476,1.489628",1900,80,62
1775837487,2026-04-10T16:11:27Z,FGSBJ,"43.626801,1.490691",1900,80,66
1775837490,2026-04-10T16:11:30Z,FGSBJ,"43.627075,1.49165",1900,80,69
1775837492,2026-04-10T16:11:32Z,FGSBJ,"43.62735,1.492608",1900,81,72
1775837494,2026-04-10T16:11:34Z,FGSBJ,"43.627579,1.493821",1900,81,75
1775837496,2026-04-10T16:11:36Z,FGSBJ,"43.627808,1.495035",1900,82,75
1775837498,2026-04-10T16:11:38Z,FGSBJ,"43.627991,1.496057",1900,81,78
1775837501,2026-04-10T16:11:41Z,FGSBJ,"43.628128,1.49727",1900,81,80
1775837503,2026-04-10T16:11:43Z,FGSBJ,"43.628265,1.498292",1900,82,80
1775837505,2026-04-10T16:11:45Z,FGSBJ,"43.628433,1.499634",1900,83,81
1775837508,2026-04-10T16:11:48Z,FGSBJ,"43.62854,1.500847",1900,84,81
1775837510,2026-04-10T16:11:50Z,FGSBJ,"43.628677,1.502125",1900,85,83
