Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1775040978,2026-04-01T10:56:18Z,FGSRR,"43.587673,1.500416",0,1,154
1775040991,2026-04-01T10:56:31Z,FGSRR,"43.58741,1.500512",0,5,154
1775041004,2026-04-01T10:56:44Z,FGSRR,"43.587193,1.500177",0,6,154
1775041012,2026-04-01T10:56:52Z,FGSRR,"43.586975,1.500124",0,8,157
1775041020,2026-04-01T10:57:00Z,FGSRR,"43.586666,1.500304",0,10,154
1775041027,2026-04-01T10:57:07Z,FGSRR,"43.586327,1.500517",0,11,154
1775041043,2026-04-01T10:57:23Z,FGSRR,"43.585545,1.501007",0,0,157
1775041050,2026-04-01T10:57:30Z,FGSRR,"43.585148,1.501269",0,10,154
1775041065,2026-04-01T10:57:45Z,FGSRR,"43.584404,1.501743",0,0,154
1775041076,2026-04-01T10:57:56Z,FGSRR,"43.583893,1.502053",0,0,157
1775041085,2026-04-01T10:58:05Z,FGSRR,"43.583668,1.502029",0,5,157
1775041388,2026-04-01T11:03:08Z,FGSRR,"43.58345,1.501416",0,0,157
1775041434,2026-04-01T11:03:54Z,FGSRR,"43.584183,1.500847",0,29,334
1775041439,2026-04-01T11:03:59Z,FGSRR,"43.58503,1.50032",0,0,334
1775041448,2026-04-01T11:04:08Z,FGSRR,"43.587204,1.498867",200,62,336
1775041459,2026-04-01T11:04:19Z,FGSRR,"43.590214,1.497083",300,64,338
1775041469,2026-04-01T11:04:29Z,FGSRR,"43.592865,1.495579",500,63,339
1775041476,2026-04-01T11:04:36Z,FGSRR,"43.594711,1.49446",600,60,335
1775041478,2026-04-01T11:04:38Z,FGSRR,"43.595287,1.494075",600,58,334
1775041481,2026-04-01T11:04:41Z,FGSRR,"43.595753,1.493814",700,56,336
1775041483,2026-04-01T11:04:43Z,FGSRR,"43.596451,1.493421",700,55,336
1775041485,2026-04-01T11:04:45Z,FGSRR,"43.596954,1.493055",800,55,337
1775041487,2026-04-01T11:04:47Z,FGSRR,"43.597412,1.492799",800,55,336
1775041489,2026-04-01T11:04:49Z,FGSRR,"43.597939,1.492506",800,56,337
1775041492,2026-04-01T11:04:52Z,FGSRR,"43.598404,1.492244",800,57,337
1775041494,2026-04-01T11:04:54Z,FGSRR,"43.598919,1.491917",800,57,335
1775041496,2026-04-01T11:04:56Z,FGSRR,"43.599518,1.491522",800,58,332
1775041498,2026-04-01T11:04:58Z,FGSRR,"43.59993,1.491202",900,58,332
1775041500,2026-04-01T11:05:00Z,FGSRR,"43.600525,1.490819",900,57,334
1775041502,2026-04-01T11:05:02Z,FGSRR,"43.600983,1.4905",900,56,333
1775041504,2026-04-01T11:05:04Z,FGSRR,"43.601524,1.490152",1000,55,333
