Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1770463137,2026-02-07T11:18:57Z,FGTPK,"43.58786,1.500566",0,0,297
1770463240,2026-02-07T11:20:40Z,FGTPK,"43.58765,1.500448",0,8,157
1770463247,2026-02-07T11:20:47Z,FGTPK,"43.58744,1.500549",0,7,157
1770463262,2026-02-07T11:21:02Z,FGTPK,"43.58709,1.500129",0,7,188
1770463281,2026-02-07T11:21:21Z,FGTPK,"43.586243,1.500582",0,0,154
1770463286,2026-02-07T11:21:26Z,FGTPK,"43.586033,1.500729",0,12,154
1770463300,2026-02-07T11:21:40Z,FGTPK,"43.585175,1.501269",0,16,154
1770463309,2026-02-07T11:21:49Z,FGTPK,"43.584637,1.501612",0,0,154
1770463321,2026-02-07T11:22:01Z,FGTPK,"43.58408,1.501988",0,8,154
1770463330,2026-02-07T11:22:10Z,FGTPK,"43.583847,1.502086",0,0,154
1770463398,2026-02-07T11:23:18Z,FGTPK,"43.583611,1.501885",0,1,154
1770463645,2026-02-07T11:27:25Z,FGTPK,"43.583496,1.501514",0,0,154
1770463672,2026-02-07T11:27:52Z,FGTPK,"43.583714,1.501167",0,0,334
1770463679,2026-02-07T11:27:59Z,FGTPK,"43.584549,1.50064",0,39,334
1770463693,2026-02-07T11:28:13Z,FGTPK,"43.587791,1.498587",700,65,336
1770463701,2026-02-07T11:28:21Z,FGTPK,"43.590134,1.49727",900,60,336
1770463710,2026-02-07T11:28:30Z,FGTPK,"43.592445,1.496037",1100,61,342
1770463712,2026-02-07T11:28:32Z,FGTPK,"43.593155,1.495674",1100,61,343
1770463714,2026-02-07T11:28:34Z,FGTPK,"43.593613,1.495546",1200,61,345
1770463716,2026-02-07T11:28:36Z,FGTPK,"43.594299,1.49529",1200,61,345
1770463718,2026-02-07T11:28:38Z,FGTPK,"43.594913,1.495122",1200,62,347
1770463721,2026-02-07T11:28:41Z,FGTPK,"43.595535,1.494907",1200,62,348
1770463723,2026-02-07T11:28:43Z,FGTPK,"43.596123,1.494729",1300,63,347
1770463725,2026-02-07T11:28:45Z,FGTPK,"43.59668,1.494588",1300,66,347
1770463727,2026-02-07T11:28:47Z,FGTPK,"43.597412,1.494396",1300,68,348
1770463730,2026-02-07T11:28:50Z,FGTPK,"43.598145,1.494141",1300,69,346
1770463732,2026-02-07T11:28:52Z,FGTPK,"43.598785,1.493949",1400,71,344
1770463734,2026-02-07T11:28:54Z,FGTPK,"43.599522,1.493617",1400,73,343
1770463736,2026-02-07T11:28:56Z,FGTPK,"43.600266,1.493291",1400,74,342
1770463738,2026-02-07T11:28:58Z,FGTPK,"43.600967,1.493029",1500,76,343
1770463741,2026-02-07T11:29:01Z,FGTPK,"43.601852,1.492671",1500,77,342
1770463743,2026-02-07T11:29:03Z,FGTPK,"43.602539,1.492352",1500,77,342
1770463745,2026-02-07T11:29:05Z,FGTPK,"43.603294,1.492048",1600,77,342
1770463747,2026-02-07T11:29:07Z,FGTPK,"43.604084,1.491721",1600,75,343
1770463749,2026-02-07T11:29:09Z,FGTPK,"43.604736,1.491459",1700,72,344
1770463751,2026-02-07T11:29:11Z,FGTPK,"43.605389,1.491198",1700,72,343
1770463753,2026-02-07T11:29:13Z,FGTPK,"43.606178,1.490871",1700,73,343
1770463756,2026-02-07T11:29:16Z,FGTPK,"43.60675,1.490628",1800,72,344
1770463758,2026-02-07T11:29:18Z,FGTPK,"43.607391,1.490372",1800,73,345
1770463760,2026-02-07T11:29:20Z,FGTPK,"43.608032,1.490117",1800,72,344
1770463762,2026-02-07T11:29:22Z,FGTPK,"43.60881,1.489861",1900,72,346
1770463764,2026-02-07T11:29:24Z,FGTPK,"43.609497,1.489606",1900,71,347
1770463766,2026-02-07T11:29:26Z,FGTPK,"43.610184,1.489367",2000,73,346
1770463768,2026-02-07T11:29:28Z,FGTPK,"43.611099,1.489095",2000,74,349
1770463771,2026-02-07T11:29:31Z,FGTPK,"43.611671,1.488974",2000,75,350
1770463773,2026-02-07T11:29:33Z,FGTPK,"43.61261,1.488775",2100,75,350
1770463775,2026-02-07T11:29:35Z,FGTPK,"43.613297,1.488584",2100,77,351
1770463777,2026-02-07T11:29:37Z,FGTPK,"43.614029,1.488456",2100,78,351
1770463780,2026-02-07T11:29:40Z,FGTPK,"43.614979,1.488255",2100,80,352
1770463782,2026-02-07T11:29:42Z,FGTPK,"43.615723,1.488124",2100,82,350
1770463784,2026-02-07T11:29:44Z,FGTPK,"43.616608,1.487863",2200,85,349
1770463786,2026-02-07T11:29:46Z,FGTPK,"43.617584,1.487666",2200,89,350
1770463789,2026-02-07T11:29:49Z,FGTPK,"43.618423,1.48747",2200,92,351
1770463791,2026-02-07T11:29:51Z,FGTPK,"43.619446,1.48734",2200,94,358
1770463793,2026-02-07T11:29:53Z,FGTPK,"43.620575,1.487434",2200,95,9
1770463795,2026-02-07T11:29:55Z,FGTPK,"43.621445,1.487753",2200,98,18
1770463798,2026-02-07T11:29:58Z,FGTPK,"43.622269,1.488328",2200,101,32
1770463800,2026-02-07T11:30:00Z,FGTPK,"43.623184,1.489222",2200,104,42
1770463802,2026-02-07T11:30:02Z,FGTPK,"43.623825,1.490308",2200,107,54
1770463805,2026-02-07T11:30:05Z,FGTPK,"43.624474,1.491852",2200,110,65
1770463807,2026-02-07T11:30:07Z,FGTPK,"43.624786,1.493055",2200,111,72
1770463809,2026-02-07T11:30:09Z,FGTPK,"43.625107,1.494971",2200,112,79
1770463811,2026-02-07T11:30:11Z,FGTPK,"43.625244,1.49644",2200,113,83
1770463813,2026-02-07T11:30:13Z,FGTPK,"43.625336,1.497845",2200,113,85
1770463816,2026-02-07T11:30:16Z,FGTPK,"43.625427,1.499634",2200,115,86
1770463818,2026-02-07T11:30:18Z,FGTPK,"43.625473,1.501103",2200,116,86
1770463820,2026-02-07T11:30:20Z,FGTPK,"43.625565,1.503211",2200,118,88
1770463822,2026-02-07T11:30:22Z,FGTPK,"43.625591,1.504865",2200,118,89
1770463824,2026-02-07T11:30:24Z,FGTPK,"43.625591,1.506369",2200,119,89
1770463827,2026-02-07T11:30:27Z,FGTPK,"43.625591,1.507874",2200,118,90
1770463829,2026-02-07T11:30:29Z,FGTPK,"43.625591,1.509639",2200,117,90
1770463831,2026-02-07T11:30:31Z,FGTPK,"43.625591,1.511143",2200,117,90
1770463833,2026-02-07T11:30:33Z,FGTPK,"43.625591,1.512909",2200,117,90
1770463835,2026-02-07T11:30:35Z,FGTPK,"43.625546,1.514413",2300,117,93
1770463838,2026-02-07T11:30:38Z,FGTPK,"43.625381,1.516049",2300,116,100
1770463840,2026-02-07T11:30:40Z,FGTPK,"43.625034,1.517879",2300,115,108
1770463842,2026-02-07T11:30:42Z,FGTPK,"43.624615,1.519252",2300,115,117
1770463844,2026-02-07T11:30:44Z,FGTPK,"43.624054,1.520495",2300,116,123
1770463846,2026-02-07T11:30:46Z,FGTPK,"43.623219,1.521933",2200,117,130
