Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1773154511,2026-03-10T14:55:11Z,FGSBJ,"43.587826,1.500566",0,1,151
1773155186,2026-03-10T15:06:26Z,FGSBJ,"43.587906,1.50032",0,4,151
1773155203,2026-03-10T15:06:43Z,FGSBJ,"43.588093,1.499961",0,4,151
1773155216,2026-03-10T15:06:56Z,FGSBJ,"43.587994,1.499618",0,0,151
1773155228,2026-03-10T15:07:08Z,FGSBJ,"43.588165,1.499405",0,5,151
1773155236,2026-03-10T15:07:16Z,FGSBJ,"43.588375,1.499274",0,8,334
1773155243,2026-03-10T15:07:23Z,FGSBJ,"43.588623,1.499107",0,10,334
1773155248,2026-03-10T15:07:28Z,FGSBJ,"43.588863,1.498963",0,11,334
1773155255,2026-03-10T15:07:35Z,FGSBJ,"43.589245,1.498718",0,13,334
1773155260,2026-03-10T15:07:40Z,FGSBJ,"43.589539,1.498532",0,14,334
1773155263,2026-03-10T15:07:43Z,FGSBJ,"43.58976,1.498391",0,15,334
1773155272,2026-03-10T15:07:52Z,FGSBJ,"43.590363,1.498015",0,15,337
1773155277,2026-03-10T15:07:57Z,FGSBJ,"43.590614,1.497877",0,13,334
1773155283,2026-03-10T15:08:03Z,FGSBJ,"43.590923,1.497672",0,11,337
1773155291,2026-03-10T15:08:11Z,FGSBJ,"43.591225,1.497459",0,8,331
1773155299,2026-03-10T15:08:19Z,FGSBJ,"43.591358,1.497223",0,5,331
1773155314,2026-03-10T15:08:34Z,FGSBJ,"43.591293,1.497002",0,0,326
1773155646,2026-03-10T15:14:06Z,FGSBJ,"43.591179,1.496691",0,5,326
1773155688,2026-03-10T15:14:48Z,FGSBJ,"43.590271,1.497051",0,35,154
1773155698,2026-03-10T15:14:58Z,FGSBJ,"43.587845,1.498612",300,43,154
1773155712,2026-03-10T15:15:12Z,FGSBJ,"43.584068,1.501073",500,66,154
1773155723,2026-03-10T15:15:23Z,FGSBJ,"43.580902,1.50323",700,68,153
1773155731,2026-03-10T15:15:31Z,FGSBJ,"43.578598,1.504999",800,71,148
1773155734,2026-03-10T15:15:34Z,FGSBJ,"43.577774,1.505702",900,75,147
1773155737,2026-03-10T15:15:37Z,FGSBJ,"43.577087,1.506341",900,77,147
1773155741,2026-03-10T15:15:41Z,FGSBJ,"43.575642,1.507612",900,80,146
1773155743,2026-03-10T15:15:43Z,FGSBJ,"43.574898,1.508266",1000,80,146
1773155746,2026-03-10T15:15:46Z,FGSBJ,"43.574203,1.508959",1000,81,144
1773155748,2026-03-10T15:15:48Z,FGSBJ,"43.573746,1.509407",1000,81,143
1773155750,2026-03-10T15:15:50Z,FGSBJ,"43.572941,1.510228",1100,82,142
1773155752,2026-03-10T15:15:52Z,FGSBJ,"43.572243,1.511012",1100,82,141
1773155755,2026-03-10T15:15:55Z,FGSBJ,"43.571411,1.511834",1100,83,142
1773155757,2026-03-10T15:15:57Z,FGSBJ,"43.570816,1.512473",1200,84,141
1773155759,2026-03-10T15:15:59Z,FGSBJ,"43.570221,1.513175",1200,85,139
1773155761,2026-03-10T15:16:01Z,FGSBJ,"43.569542,1.513955",1200,85,138
1773155763,2026-03-10T15:16:03Z,FGSBJ,"43.568802,1.5149",1300,84,137
1773155765,2026-03-10T15:16:05Z,FGSBJ,"43.568146,1.515656",1300,84,136
1773155768,2026-03-10T15:16:08Z,FGSBJ,"43.567589,1.51644",1300,86,135
1773155770,2026-03-10T15:16:10Z,FGSBJ,"43.567074,1.517225",1400,86,130
1773155772,2026-03-10T15:16:12Z,FGSBJ,"43.566563,1.518141",1400,87,118
1773155774,2026-03-10T15:16:14Z,FGSBJ,"43.566193,1.519243",1400,87,108
1773155776,2026-03-10T15:16:16Z,FGSBJ,"43.56601,1.520329",1500,86,95
1773155778,2026-03-10T15:16:18Z,FGSBJ,"43.566006,1.521541",1500,85,83
1773155780,2026-03-10T15:16:20Z,FGSBJ,"43.566193,1.522784",1500,85,73
1773155782,2026-03-10T15:16:22Z,FGSBJ,"43.566517,1.52383",1500,87,64
1773155785,2026-03-10T15:16:25Z,FGSBJ,"43.566891,1.524811",1600,85,56
1773155787,2026-03-10T15:16:27Z,FGSBJ,"43.567448,1.525857",1600,84,54
1773155789,2026-03-10T15:16:29Z,FGSBJ,"43.567867,1.526773",1700,81,54
1773155791,2026-03-10T15:16:31Z,FGSBJ,"43.568333,1.527623",1700,81,54
1773155793,2026-03-10T15:16:33Z,FGSBJ,"43.568893,1.528696",1800,81,54
1773155796,2026-03-10T15:16:36Z,FGSBJ,"43.569355,1.52965",1800,81,54
1773155798,2026-03-10T15:16:38Z,FGSBJ,"43.56987,1.530696",1800,82,54
1773155800,2026-03-10T15:16:40Z,FGSBJ,"43.57024,1.53135",1800,82,54
1773155802,2026-03-10T15:16:42Z,FGSBJ,"43.570801,1.532397",1900,85,54
1773155804,2026-03-10T15:16:44Z,FGSBJ,"43.571266,1.533312",1900,90,53
1773155807,2026-03-10T15:16:47Z,FGSBJ,"43.571686,1.534032",1900,93,54
1773155809,2026-03-10T15:16:49Z,FGSBJ,"43.572464,1.535467",1900,96,53
1773155811,2026-03-10T15:16:51Z,FGSBJ,"43.572968,1.536489",1900,97,55
1773155813,2026-03-10T15:16:53Z,FGSBJ,"43.573608,1.537767",1900,97,55
1773155815,2026-03-10T15:16:55Z,FGSBJ,"43.574112,1.538789",1900,97,55
1773155817,2026-03-10T15:16:57Z,FGSBJ,"43.574665,1.539917",1900,96,55
1773155820,2026-03-10T15:17:00Z,FGSBJ,"43.575176,1.540898",1900,96,55
1773155822,2026-03-10T15:17:02Z,FGSBJ,"43.575851,1.542238",1900,97,56
1773155824,2026-03-10T15:17:04Z,FGSBJ,"43.576355,1.54326",1900,97,55
1773155826,2026-03-10T15:17:06Z,FGSBJ,"43.57695,1.544537",1900,98,56
1773155828,2026-03-10T15:17:08Z,FGSBJ,"43.577503,1.545672",1900,100,55
1773155830,2026-03-10T15:17:10Z,FGSBJ,"43.577923,1.546522",1900,101,57
1773155832,2026-03-10T15:17:12Z,FGSBJ,"43.578598,1.547922",1900,101,55
1773155834,2026-03-10T15:17:14Z,FGSBJ,"43.579056,1.548817",1900,101,55
1773155837,2026-03-10T15:17:17Z,FGSBJ,"43.579697,1.55003",1900,101,55
1773155839,2026-03-10T15:17:19Z,FGSBJ,"43.580338,1.551308",1900,101,53
1773155841,2026-03-10T15:17:21Z,FGSBJ,"43.580948,1.552473",1900,101,53
1773155843,2026-03-10T15:17:23Z,FGSBJ,"43.581509,1.553519",1900,102,54
1773155845,2026-03-10T15:17:25Z,FGSBJ,"43.582207,1.554762",1900,102,52
1773155848,2026-03-10T15:17:28Z,FGSBJ,"43.582718,1.555715",2000,102,48
1773155850,2026-03-10T15:17:30Z,FGSBJ,"43.583817,1.557184",2000,102,43
1773155852,2026-03-10T15:17:32Z,FGSBJ,"43.584595,1.557887",2000,103,30
1773155855,2026-03-10T15:17:35Z,FGSBJ,"43.58551,1.558462",2000,104,20
1773155857,2026-03-10T15:17:37Z,FGSBJ,"43.586765,1.558816",1900,107,6
1773155859,2026-03-10T15:17:39Z,FGSBJ,"43.587559,1.558816",1900,112,353
1773155861,2026-03-10T15:17:41Z,FGSBJ,"43.588814,1.558489",1900,115,343
1773155864,2026-03-10T15:17:44Z,FGSBJ,"43.590027,1.557835",1800,119,335
1773155866,2026-03-10T15:17:46Z,FGSBJ,"43.59119,1.55692",1800,121,328
1773155868,2026-03-10T15:17:48Z,FGSBJ,"43.592121,1.556069",1800,121,326
1773155871,2026-03-10T15:17:51Z,FGSBJ,"43.593338,1.554885",1800,119,325
1773155873,2026-03-10T15:17:53Z,FGSBJ,"43.59462,1.553735",1800,119,325
1773155875,2026-03-10T15:17:55Z,FGSBJ,"43.595612,1.5528",1800,118,326
1773155877,2026-03-10T15:17:57Z,FGSBJ,"43.596497,1.55195",1800,117,325
1773155880,2026-03-10T15:18:00Z,FGSBJ,"43.597458,1.550988",1800,115,325
1773155882,2026-03-10T15:18:02Z,FGSBJ,"43.598328,1.550158",1800,113,325
1773155884,2026-03-10T15:18:04Z,FGSBJ,"43.599197,1.549328",1900,112,325
1773155886,2026-03-10T15:18:06Z,FGSBJ,"43.600021,1.548497",1900,111,324
1773155888,2026-03-10T15:18:08Z,FGSBJ,"43.600891,1.547667",1900,111,324
1773155890,2026-03-10T15:18:10Z,FGSBJ,"43.601852,1.546645",1900,111,323
1773155893,2026-03-10T15:18:13Z,FGSBJ,"43.602921,1.545541",1800,111,323
1773155895,2026-03-10T15:18:15Z,FGSBJ,"43.60376,1.544691",1900,111,323
1773155897,2026-03-10T15:18:17Z,FGSBJ,"43.604782,1.54371",1800,112,324
1773155899,2026-03-10T15:18:19Z,FGSBJ,"43.605621,1.54286",1800,112,325
1773155902,2026-03-10T15:18:22Z,FGSBJ,"43.606567,1.541982",1800,113,326
1773155904,2026-03-10T15:18:24Z,FGSBJ,"43.607716,1.540963",1800,113,326
1773155906,2026-03-10T15:18:26Z,FGSBJ,"43.608601,1.540179",1800,114,328
1773155908,2026-03-10T15:18:28Z,FGSBJ,"43.609451,1.539491",1800,114,328
1773155910,2026-03-10T15:18:30Z,FGSBJ,"43.610687,1.538469",1800,114,327
1773155913,2026-03-10T15:18:33Z,FGSBJ,"43.611603,1.537639",1800,114,327
1773155915,2026-03-10T15:18:35Z,FGSBJ,"43.612743,1.536647",1800,114,326
1773155918,2026-03-10T15:18:38Z,FGSBJ,"43.613892,1.535531",1800,114,324
1773155920,2026-03-10T15:18:40Z,FGSBJ,"43.614761,1.534701",1800,116,324
1773155922,2026-03-10T15:18:42Z,FGSBJ,"43.615631,1.533806",1800,116,324
1773155924,2026-03-10T15:18:44Z,FGSBJ,"43.616684,1.532784",1800,116,323
1773155927,2026-03-10T15:18:47Z,FGSBJ,"43.617817,1.531546",1800,116,321
1773155929,2026-03-10T15:18:49Z,FGSBJ,"43.618656,1.530631",1800,116,321
1773155931,2026-03-10T15:18:51Z,FGSBJ,"43.619492,1.529715",1800,116,321
1773155933,2026-03-10T15:18:53Z,FGSBJ,"43.620518,1.528669",1800,115,321
1773155935,2026-03-10T15:18:55Z,FGSBJ,"43.621445,1.527611",1800,114,321
1773155938,2026-03-10T15:18:58Z,FGSBJ,"43.622334,1.526642",1800,115,321
1773155940,2026-03-10T15:19:00Z,FGSBJ,"43.623413,1.525375",1800,116,319
1773155942,2026-03-10T15:19:02Z,FGSBJ,"43.624237,1.524481",1800,115,320
1773155945,2026-03-10T15:19:05Z,FGSBJ,"43.625172,1.523438",1800,115,320
1773155947,2026-03-10T15:19:07Z,FGSBJ,"43.626114,1.522437",1800,115,322
1773155949,2026-03-10T15:19:09Z,FGSBJ,"43.62685,1.521606",1800,116,321
1773155951,2026-03-10T15:19:11Z,FGSBJ,"43.627991,1.520393",1800,116,321
1773155953,2026-03-10T15:19:13Z,FGSBJ,"43.62886,1.519499",1800,117,322
1773155955,2026-03-10T15:19:15Z,FGSBJ,"43.629868,1.518413",1800,118,323
1773155957,2026-03-10T15:19:17Z,FGSBJ,"43.630783,1.517519",1800,118,323
1773155959,2026-03-10T15:19:19Z,FGSBJ,"43.631653,1.516624",1800,118,324
1773155962,2026-03-10T15:19:22Z,FGSBJ,"43.632568,1.515794",1900,118,329
1773155964,2026-03-10T15:19:24Z,FGSBJ,"43.633713,1.514836",1900,119,331
1773155966,2026-03-10T15:19:26Z,FGSBJ,"43.634949,1.514005",1900,120,334
1773155968,2026-03-10T15:19:28Z,FGSBJ,"43.635956,1.513431",1900,120,339
1773155970,2026-03-10T15:19:30Z,FGSBJ,"43.637009,1.51292",1900,121,343
1773155972,2026-03-10T15:19:32Z,FGSBJ,"43.638336,1.512473",1900,120,348
1773155975,2026-03-10T15:19:35Z,FGSBJ,"43.639206,1.512281",1800,120,353
1773155977,2026-03-10T15:19:37Z,FGSBJ,"43.640629,1.51219",1800,121,356
1773155979,2026-03-10T15:19:39Z,FGSBJ,"43.641747,1.512255",1800,120,5
1773155981,2026-03-10T15:19:41Z,FGSBJ,"43.642632,1.512451",1800,119,10
1773155983,2026-03-10T15:19:43Z,FGSBJ,"43.644012,1.51292",1800,119,16
1773155985,2026-03-10T15:19:45Z,FGSBJ,"43.645248,1.513622",1800,118,23
1773155987,2026-03-10T15:19:47Z,FGSBJ,"43.64621,1.514389",1800,118,33
1773155989,2026-03-10T15:19:49Z,FGSBJ,"43.647079,1.515283",1800,119,39
1773155992,2026-03-10T15:19:52Z,FGSBJ,"43.647858,1.516369",1800,120,47
1773155994,2026-03-10T15:19:54Z,FGSBJ,"43.648453,1.517263",1800,120,51
1773155996,2026-03-10T15:19:56Z,FGSBJ,"43.649334,1.51886",1800,122,53
1773155998,2026-03-10T15:19:58Z,FGSBJ,"43.650124,1.520364",1800,120,55
1773156000,2026-03-10T15:20:00Z,FGSBJ,"43.650871,1.521868",1800,115,55
1773156002,2026-03-10T15:20:02Z,FGSBJ,"43.651337,1.522849",1800,112,57
1773156004,2026-03-10T15:20:04Z,FGSBJ,"43.651985,1.524288",1900,108,57
1773156007,2026-03-10T15:20:07Z,FGSBJ,"43.652573,1.525567",1900,106,58
1773156009,2026-03-10T15:20:09Z,FGSBJ,"43.653076,1.52678",2000,104,60
1773156011,2026-03-10T15:20:11Z,FGSBJ,"43.653625,1.528122",2000,104,60
1773156013,2026-03-10T15:20:13Z,FGSBJ,"43.654175,1.529388",2000,103,59
1773156016,2026-03-10T15:20:16Z,FGSBJ,"43.654816,1.530932",2000,102,60
1773156018,2026-03-10T15:20:18Z,FGSBJ,"43.655273,1.532018",2000,102,60
1773156020,2026-03-10T15:20:20Z,FGSBJ,"43.655849,1.533508",2000,102,61
1773156022,2026-03-10T15:20:22Z,FGSBJ,"43.656269,1.534685",2100,101,62
1773156025,2026-03-10T15:20:25Z,FGSBJ,"43.656734,1.535797",2100,99,63
1773156027,2026-03-10T15:20:27Z,FGSBJ,"43.657242,1.537256",2100,98,64
1773156029,2026-03-10T15:20:29Z,FGSBJ,"43.657654,1.538405",2100,98,62
1773156031,2026-03-10T15:20:31Z,FGSBJ,"43.658226,1.539852",2200,98,60
1773156034,2026-03-10T15:20:34Z,FGSBJ,"43.658691,1.540898",2200,99,57
1773156036,2026-03-10T15:20:36Z,FGSBJ,"43.659302,1.54211",2200,102,52
1773156038,2026-03-10T15:20:38Z,FGSBJ,"43.660133,1.543383",2200,103,48
1773156040,2026-03-10T15:20:40Z,FGSBJ,"43.660786,1.544298",2200,104,42
1773156042,2026-03-10T15:20:42Z,FGSBJ,"43.66153,1.545149",2200,104,39
1773156044,2026-03-10T15:20:44Z,FGSBJ,"43.662323,1.545933",2300,102,36
1773156047,2026-03-10T15:20:47Z,FGSBJ,"43.663067,1.546718",2300,101,35
1773156049,2026-03-10T15:20:49Z,FGSBJ,"43.663879,1.547539",2300,100,33
1773156051,2026-03-10T15:20:51Z,FGSBJ,"43.665024,1.548497",2300,101,30
1773156053,2026-03-10T15:20:53Z,FGSBJ,"43.665768,1.549007",2300,101,26
1773156056,2026-03-10T15:20:56Z,FGSBJ,"43.666744,1.549726",2300,102,26
1773156058,2026-03-10T15:20:58Z,FGSBJ,"43.667629,1.550315",2400,103,25
1773156060,2026-03-10T15:21:00Z,FGSBJ,"43.668514,1.550838",2400,105,24
1773156062,2026-03-10T15:21:02Z,FGSBJ,"43.669582,1.551492",2400,107,22
1773156064,2026-03-10T15:21:04Z,FGSBJ,"43.6707,1.552146",2300,110,22
1773156066,2026-03-10T15:21:06Z,FGSBJ,"43.671677,1.552734",2300,112,23
1773156069,2026-03-10T15:21:09Z,FGSBJ,"43.672611,1.553258",2300,112,21
1773156071,2026-03-10T15:21:11Z,FGSBJ,"43.673775,1.553911",2300,111,22
1773156073,2026-03-10T15:21:13Z,FGSBJ,"43.674706,1.5545",2300,111,23
1773156076,2026-03-10T15:21:16Z,FGSBJ,"43.675823,1.555219",2300,112,28
1773156078,2026-03-10T15:21:18Z,FGSBJ,"43.676937,1.556069",2300,113,27
1773156080,2026-03-10T15:21:20Z,FGSBJ,"43.678162,1.556929",2300,114,25
1773156082,2026-03-10T15:21:22Z,FGSBJ,"43.679123,1.557504",2300,115,23
1773156084,2026-03-10T15:21:24Z,FGSBJ,"43.680012,1.558097",2300,116,22
1773156087,2026-03-10T15:21:27Z,FGSBJ,"43.681408,1.558882",2300,116,22
1773156089,2026-03-10T15:21:29Z,FGSBJ,"43.682384,1.55947",2300,115,21
1773156091,2026-03-10T15:21:31Z,FGSBJ,"43.683472,1.560059",2300,115,21
1773156093,2026-03-10T15:21:33Z,FGSBJ,"43.684479,1.56057",2300,115,20
1773156095,2026-03-10T15:21:35Z,FGSBJ,"43.685486,1.561081",2300,114,19
1773156098,2026-03-10T15:21:38Z,FGSBJ,"43.68681,1.561759",2300,114,19
1773156100,2026-03-10T15:21:40Z,FGSBJ,"43.687912,1.562294",2300,115,18
1773156102,2026-03-10T15:21:42Z,FGSBJ,"43.688919,1.562805",2400,114,18
1773156104,2026-03-10T15:21:44Z,FGSBJ,"43.690022,1.563263",2400,114,18
1773156106,2026-03-10T15:21:46Z,FGSBJ,"43.691231,1.563851",2400,113,17
1773156109,2026-03-10T15:21:49Z,FGSBJ,"43.692207,1.564309",2400,113,17
1773156111,2026-03-10T15:21:51Z,FGSBJ,"43.693542,1.564849",2400,113,17
1773156113,2026-03-10T15:21:53Z,FGSBJ,"43.694733,1.56536",2400,115,17
1773156116,2026-03-10T15:21:56Z,FGSBJ,"43.695652,1.565748",2300,116,15
1773156118,2026-03-10T15:21:58Z,FGSBJ,"43.697021,1.566254",2300,116,14
1773156120,2026-03-10T15:22:00Z,FGSBJ,"43.698074,1.566638",2300,118,14
1773156122,2026-03-10T15:22:02Z,FGSBJ,"43.699471,1.567121",2300,118,14
1773156124,2026-03-10T15:22:04Z,FGSBJ,"43.700409,1.567468",2300,117,14
