Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1778170165,2026-05-07T16:09:25Z,FGSRR,"43.583672,1.502053",0,8,213
1778170525,2026-05-07T16:15:25Z,FGSRR,"43.583485,1.501498",0,0,213
1778170534,2026-05-07T16:15:34Z,FGSRR,"43.583508,1.501285",0,2,213
1778170558,2026-05-07T16:15:58Z,FGSRR,"43.584229,1.500831",0,35,334
1778170569,2026-05-07T16:16:09Z,FGSRR,"43.586838,1.499187",600,35,334
1778170579,2026-05-07T16:16:19Z,FGSRR,"43.589951,1.497207",700,73,335
1778170587,2026-05-07T16:16:27Z,FGSRR,"43.592445,1.495841",900,71,340
1778170591,2026-05-07T16:16:31Z,FGSRR,"43.59375,1.495163",900,73,341
1778170594,2026-05-07T16:16:34Z,FGSRR,"43.594494,1.49486",900,73,341
1778170596,2026-05-07T16:16:36Z,FGSRR,"43.595146,1.494533",1000,74,341
1778170598,2026-05-07T16:16:38Z,FGSRR,"43.595856,1.494205",1000,75,339
1778170600,2026-05-07T16:16:40Z,FGSRR,"43.596729,1.493748",1000,76,340
1778170603,2026-05-07T16:16:43Z,FGSRR,"43.597382,1.493421",1100,78,338
1778170605,2026-05-07T16:16:45Z,FGSRR,"43.59808,1.493029",1100,81,336
1778170607,2026-05-07T16:16:47Z,FGSRR,"43.598877,1.492544",1100,85,337
1778170609,2026-05-07T16:16:49Z,FGSRR,"43.59985,1.492048",1200,85,338
1778170612,2026-05-07T16:16:52Z,FGSRR,"43.600594,1.491656",1200,85,338
1778170614,2026-05-07T16:16:54Z,FGSRR,"43.601292,1.491263",1200,85,337
1778170616,2026-05-07T16:16:56Z,FGSRR,"43.602036,1.490806",1300,83,336
1778170618,2026-05-07T16:16:58Z,FGSRR,"43.602814,1.490372",1300,83,335
1778170620,2026-05-07T16:17:00Z,FGSRR,"43.603432,1.489955",1400,81,336
1778170622,2026-05-07T16:17:02Z,FGSRR,"43.60437,1.489414",1400,82,337
1778170624,2026-05-07T16:17:04Z,FGSRR,"43.604919,1.489095",1400,82,338
1778170626,2026-05-07T16:17:06Z,FGSRR,"43.605789,1.488647",1500,83,338
1778170628,2026-05-07T16:17:08Z,FGSRR,"43.606598,1.488255",1500,83,338
1778170630,2026-05-07T16:17:10Z,FGSRR,"43.607159,1.487928",1500,82,340
1778170632,2026-05-07T16:17:12Z,FGSRR,"43.607986,1.487562",1600,83,341
1778170634,2026-05-07T16:17:14Z,FGSRR,"43.608856,1.487114",1600,84,340
1778170637,2026-05-07T16:17:17Z,FGSRR,"43.609673,1.486751",1600,85,340
1778170639,2026-05-07T16:17:19Z,FGSRR,"43.610603,1.486293",1700,85,340
1778170641,2026-05-07T16:17:21Z,FGSRR,"43.611347,1.485966",1700,85,342
1778170643,2026-05-07T16:17:23Z,FGSRR,"43.612091,1.485639",1800,85,342
1778170645,2026-05-07T16:17:25Z,FGSRR,"43.61293,1.485262",1800,84,341
1778170647,2026-05-07T16:17:27Z,FGSRR,"43.613441,1.485051",1800,84,341
1778170649,2026-05-07T16:17:29Z,FGSRR,"43.614468,1.484593",1900,82,343
1778170652,2026-05-07T16:17:32Z,FGSRR,"43.615303,1.484201",1900,81,342
1778170654,2026-05-07T16:17:34Z,FGSRR,"43.616135,1.483857",1900,81,342
1778170656,2026-05-07T16:17:36Z,FGSRR,"43.616821,1.483601",2000,81,344
1778170658,2026-05-07T16:17:38Z,FGSRR,"43.617416,1.483346",2000,82,346
1778170660,2026-05-07T16:17:40Z,FGSRR,"43.618423,1.483089",2000,83,351
1778170662,2026-05-07T16:17:42Z,FGSRR,"43.619213,1.483024",2000,86,356
1778170664,2026-05-07T16:17:44Z,FGSRR,"43.620007,1.483089",2000,89,5
1778170666,2026-05-07T16:17:46Z,FGSRR,"43.620842,1.483351",2000,92,15
1778170668,2026-05-07T16:17:48Z,FGSRR,"43.621635,1.483808",2000,93,25
1778170670,2026-05-07T16:17:50Z,FGSRR,"43.62252,1.484658",2000,97,38
1778170673,2026-05-07T16:17:53Z,FGSRR,"43.623173,1.485509",2000,99,48
1778170675,2026-05-07T16:17:55Z,FGSRR,"43.623684,1.48662",2000,101,59
1778170677,2026-05-07T16:17:57Z,FGSRR,"43.624104,1.487732",2000,102,65
1778170679,2026-05-07T16:17:59Z,FGSRR,"43.624519,1.489236",2000,104,69
1778170681,2026-05-07T16:18:01Z,FGSRR,"43.624969,1.490883",2000,104,71
1778170684,2026-05-07T16:18:04Z,FGSRR,"43.625217,1.491983",2000,104,71
1778170686,2026-05-07T16:18:06Z,FGSRR,"43.625565,1.493374",2000,105,71
1778170688,2026-05-07T16:18:08Z,FGSRR,"43.625885,1.494652",2000,105,71
1778170690,2026-05-07T16:18:10Z,FGSRR,"43.626152,1.495841",2000,105,71
1778170692,2026-05-07T16:18:12Z,FGSRR,"43.626526,1.497462",2000,105,72
1778170694,2026-05-07T16:18:14Z,FGSRR,"43.626846,1.498803",2100,106,71
1778170696,2026-05-07T16:18:16Z,FGSRR,"43.627213,1.500336",2000,107,71
1778170698,2026-05-07T16:18:18Z,FGSRR,"43.627533,1.501678",2000,109,70
1778170700,2026-05-07T16:18:20Z,FGSRR,"43.627899,1.502955",2000,109,70
1778170703,2026-05-07T16:18:23Z,FGSRR,"43.628265,1.504552",2100,108,71
1778170705,2026-05-07T16:18:25Z,FGSRR,"43.628586,1.50583",2100,107,72
1778170707,2026-05-07T16:18:27Z,FGSRR,"43.628944,1.507285",2100,105,72
1778170709,2026-05-07T16:18:29Z,FGSRR,"43.629177,1.508593",2100,105,75
